Q2,Q98,Q99,Q100,Q101,Q107,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26_9,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q106_1,Q106_2,Q106_3,Q106_4,Q106_5,Q37,Q38,Q39,Q40,Q41,Q42,Q102,Q43,Q44,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56
19e3a7a7-e977-bae6-c4f3-02a42d61a1f5,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,41,44,43,41,41,40,42,42,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,,1,1,1,1,1,26,2,6,5,3,1,,,1,1,1
bc295140-b060-fdf2-c224-7452dec62ced,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,37,10,36,9,48,5,47,49,0,1,3,3,3,4,1,3,3,1,3,4,3,4,4,4,5,4,4,4,3,3,3,4,4,5,4,4,3,4,3,3,3,2,3,4,4,4,2,1,2,2,,1,4,7,1,1,33,1,1,4,5,3,,,,3,1
9e556f48-e44a-78a8-f30e-a5eb81ef42f2,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,0,71,1,87,0,76,45,64,1,2,2,2,4,1,4,4,4,4,4,2,4,2,4,4,2,4,4,1,5,2,5,2,1,2,2,4,5,1,4,1,4,3,5,1,4,1,1,2,1,,1,1,1,1,2,27,1,3,2,3,1,,,1,3,1
7ff51bfd-1fb8-e56f-3e55-ff2ec04f05e0,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,85,20,39,9,91,4,79,91,91,1,3,3,3,3,1,3,3,2,3,3,3,4,2,5,4,2,4,2,2,4,2,1,5,4,5,5,1,5,2,4,2,4,4,5,4,5,2,2,2,1,,1,1,1,1,1,31,1,6,6,3,3,,,,4,1
ba4c6ffe-4855-fe67-47a9-3301ff235827,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,0,75,0,73,66,88,65,0,90,1,5,4,5,2,1,1,2,4,2,1,5,2,5,1,2,5,2,1,4,2,4,2,5,5,2,5,4,2,5,1,5,1,5,2,4,2,4,1,2,1,,1,2,1,1,1,27,1,1,4,1,2,,1,,4,1
a78190fc-bde7-0d59-bd23-d125562a3a90,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,81,1,59,2,81,2,41,95,2,1,2,1,1,5,1,5,4,1,5,4,2,5,4,5,5,3,4,4,1,5,1,5,1,1,5,3,2,5,2,4,2,4,1,5,2,5,1,1,2,2,,1,1,1,1,1,32,1,1,3,4,1,,,1,1,1
ab7f3d5e-76c4-d428-3bab-fc9228bc8072,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,0,60,0,70,70,60,70,50,80,1,4,3,4,3,1,3,2,4,2,1,4,1,5,1,3,3,3,2,3,2,4,2,4,4,2,5,3,5,4,4,4,1,5,3,4,2,3,1,1,1,,1,2,1,1,1,29,1,4,3,1,2,,1,,3,1
5fa43851-7bcf-b4ed-bebf-32de1f07e11d,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,11,14,10,52,34,43,31,18,19,1,3,3,3,3,1,3,3,3,3,2,4,3,3,3,3,3,2,4,2,3,3,3,3,4,3,2,4,3,4,3,2,3,3,2,3,4,3,1,2,2,,1,2,1,1,1,26,1,8,5,3,2,,2,,3,1
9cea4c34-cfa8-216f-a358-89ed93602387,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,9,62,6,95,100,100,100,100,100,1,4,3,3,3,1,3,4,3,3,4,3,4,3,4,4,3,4,4,4,3,4,3,4,4,3,4,4,4,5,3,5,1,5,1,4,1,5,1,1,1,,1,2,7,1,3,58,1,7,5,3,2,,2,,3,1
ec280580-bf75-0d8f-6167-5bb24299f59f,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,1,54,1,73,50,78,36,18,43,1,3,3,3,3,1,3,2,3,3,2,3,2,4,2,4,5,2,2,3,4,3,2,4,4,2,4,4,4,5,1,5,1,5,1,5,1,5,1,2,2,,1,2,2,1,1,65,1,1,3,1,3,,,,3,1
00aa544b-59eb-ab7c-5676-9664e4edd0e6,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,90,10,80,1,95,5,95,95,65,1,3,2,1,5,1,4,3,3,4,5,2,5,1,5,5,2,5,5,2,3,2,4,1,2,5,5,5,4,1,4,2,4,4,5,3,4,2,1,1,2,,1,1,1,1,1,27,1,2,3,4,3,,,,1,1
,,,,,,44,25,29,27,20,12,15,22,20,1,2,2,2,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,2,4,2,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,2,2,2,2,,2,,6,1,1,24,1,1,5,3,3,,,,4,1
7e05db18-b200-b96d-0468-ef07f6a5103c,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,75,0,91,0,60,0,59,85,0,1,3,1,2,4,1,3,3,1,3,5,1,5,2,5,5,1,4,5,1,5,1,5,1,1,5,1,1,5,2,5,2,4,1,5,1,5,1,1,2,2,,1,1,7,1,1,26,1,4,3,4,1,,,1,3,1
5c8ef49b-76c7-0111-3f90-d05558063a11,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,55,10,80,0,25,0,65,95,20,1,4,2,2,3,1,5,3,2,5,4,2,4,3,3,4,3,3,3,2,4,2,3,3,3,4,3,3,4,3,3,3,3,2,4,3,3,3,1,2,2,,1,1,1,1,1,29,1,5,6,3,3,,,,4,1
29f8e879-7299-4d4b-366a-f50c08f62528,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,9,0,0,3,100,100,100,0,100,1,1,1,1,1,1,1,1,1,1,4,3,2,4,3,3,3,2,3,1,5,1,5,1,1,1,1,2,1,5,1,5,1,2,5,1,1,1,1,2,2,,1,3,7,1,1,29,1,9,7,6,4,3,,,4,1
efeb15ea-3a32-9c77-79ad-96fc23ecc82a,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,59,0,7,0,82,1,83,100,0,1,2,2,2,3,1,3,3,2,3,4,2,3,3,4,3,4,4,2,1,3,1,5,3,2,5,3,4,5,3,2,2,2,2,4,2,3,1,2,2,2,,2,,7,1,1,27,1,1,5,5,4,3,,,4,1
21e6c113-f25e-9929-9c5d-ccf81947dd75,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,50,40,60,31,9,20,30,21,7,1,3,1,1,5,1,3,1,3,1,3,3,3,3,3,3,3,3,3,2,4,2,4,2,2,4,2,2,2,4,2,3,3,4,4,4,4,3,1,2,2,,1,4,7,1,1,30,1,9,5,4,3,,,,2,1
b13e4244-0137-bda5-fb2b-221c20840f8d,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,50,9,51,8,51,9,49,48,11,1,2,1,2,3,1,3,2,2,3,4,2,4,3,3,4,2,3,2,1,4,1,5,1,1,4,3,1,3,2,2,2,2,1,1,1,4,1,1,2,2,,1,4,7,1,1,33,1,8,5,5,1,,,1,2,1
19969e40-4a4e-659a-9497-2b326e187339,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,80,0,50,0,100,0,100,100,21,1,1,1,2,3,1,3,3,1,3,3,1,4,3,2,4,2,3,4,1,5,1,5,1,1,1,1,1,3,2,3,2,3,1,4,2,4,4,2,2,2,,1,1,1,1,1,24,1,1,3,4,1,,,2,2,1
8fde1e3d-7c90-4a65-7565-5303f457a20e,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,75,39,70,60,70,50,70,70,40,1,3,2,3,3,1,3,2,3,3,4,3,4,3,4,4,2,4,3,2,3,2,3,3,2,4,4,3,4,2,4,2,3,4,3,4,3,3,1,2,2,,1,1,1,1,1,30,1,4,5,3,3,,,,2,1
dfa0fa82-b466-47e2-1895-c16caa7624cb,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,91,20,81,9,61,0,80,80,9,1,3,3,2,3,1,3,4,2,3,3,1,4,3,3,4,2,5,4,2,4,1,3,3,4,2,5,3,5,3,2,1,4,3,3,4,3,3,1,2,1,,1,1,1,1,1,30,1,3,3,4,1,,,1,4,1
6c052e17-61d3-502f-abeb-9fab1deabd1a,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,91,60,61,0,100,20,100,0,100,1,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,4,1,4,1,1,2,4,4,4,3,1,2,2,,1,1,1,2,1,66,1,2,5,2,3,,,,2,1
7f2c724c-a56f-b341-c0a7-6051ede9aa72,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,50,41,41,41,62,48,73,48,54,1,3,3,3,2,1,3,3,2,3,3,3,2,3,3,3,2,5,4,3,2,2,4,3,3,2,5,4,3,2,3,1,2,4,4,2,3,3,1,2,2,,1,4,1,1,3,66,1,2,2,2,1,,,2,3,1
f5a2cf54-7fed-27dd-95e5-17d41238957f,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,82,0,75,51,76,50,51,66,1,5,3,4,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,5,3,5,3,5,1,1,1,1,5,4,5,1,2,1,2,1,,1,2,1,1,3,55,2,3,5,2,2,,1,,2,1
f51114e6-52f0-8acb-a399-d3c4eb42e73b,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,28,36,37,25,85,10,85,85,40,1,4,3,3,3,1,4,3,3,3,3,1,4,2,4,4,1,4,4,3,1,3,1,4,4,1,4,4,4,2,3,1,3,4,3,3,2,3,1,2,2,,1,2,1,2,1,61,1,3,3,3,3,,,,3,1
15e596ec-884e-9f45-5c1c-dc3d0cb4a621,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,71,4,72,2,76,4,98,97,4,1,3,3,2,3,1,3,3,3,3,3,3,3,3,3,5,3,3,2,1,5,1,5,1,2,5,5,2,4,3,2,3,2,5,5,4,4,4,1,2,2,,1,4,1,2,1,64,1,1,2,3,1,,,2,3,1
76525969-9967-cd0c-0542-af0bcfcad922,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,100,1,100,1,80,1,60,62,39,1,3,3,3,4,1,3,4,3,4,5,1,5,1,5,5,1,5,5,2,4,2,2,2,2,2,3,3,5,1,5,1,5,4,3,3,3,3,1,2,2,,1,1,1,2,2,54,1,1,2,3,1,,,1,1,1
a4b7f9d3-a20e-38d2-e0eb-f19bfbc844a4,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,89,49,49,18,100,26,98,85,0,1,3,3,3,3,1,3,4,1,3,3,1,3,3,3,3,2,5,3,2,1,3,3,3,3,3,5,4,5,1,5,1,4,5,2,2,2,2,1,2,1,,1,1,7,2,1,60,1,1,5,3,3,,,,2,1
6004a95c-5263-3cd0-9eee-d991634026c0,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,24,40,27,24,60,31,33,33,49,1,3,3,3,2,1,3,3,5,3,4,4,2,4,2,1,4,4,4,2,2,1,3,2,2,4,4,2,3,3,3,2,3,4,2,3,3,2,2,2,2,,1,4,1,2,1,55,1,2,2,3,2,,2,,2,1
ff2cb001-b272-48ab-aa7f-1b1c8e0bda85,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,12,75,19,77,100,43,100,100,100,1,3,3,3,3,1,3,3,3,3,3,1,4,3,5,4,2,5,3,4,1,4,3,4,5,1,5,4,4,4,2,2,2,4,1,4,4,3,1,2,1,,1,2,1,2,1,73,1,5,6,3,2,,2,,2,1
bd844b96-e016-aca6-4284-6a22a521d409,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,92,9,71,0,100,0,100,100,51,1,3,5,2,5,1,3,5,2,4,3,3,4,3,3,3,3,5,2,3,2,2,2,2,2,2,3,3,5,3,3,2,2,5,1,2,2,1,1,2,2,,1,1,2,1,1,73,1,5,5,4,3,,,,4,1
,,,,,,0,77,9,79,50,96,50,50,77,1,4,4,4,3,1,4,2,5,2,2,4,4,4,5,3,3,4,2,4,2,4,3,3,3,3,5,5,3,4,2,3,2,4,1,4,1,4,1,2,2,,1,,1,1,1,33,1,2,8,1,2,,,,2,1
101521f0-649b-d6ae-84e7-5ce2e214dc7a,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,29,40,26,34,34,18,32,17,16,1,3,2,3,3,1,3,2,4,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,2,4,3,4,2,4,2,3,4,3,4,3,3,1,2,2,,1,2,1,1,1,72,1,7,3,3,3,,,,1,1
498fb05f-815b-8938-9266-3282d7766eb4,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,100,0,100,0,100,0,100,100,100,1,3,1,1,5,1,5,5,1,5,5,1,5,1,5,5,1,5,5,1,5,1,5,1,1,5,1,5,5,1,5,1,5,1,5,1,5,1,1,2,2,,1,1,1,2,3,60,1,1,6,2,1,,,1,3,1
93c43f88-3a2e-edb6-db01-d2f26fea0375,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,4,30,3,80,51,50,52,55,81,1,3,3,3,3,1,3,2,4,3,1,2,1,1,1,1,1,2,2,3,1,3,3,4,4,3,4,3,4,5,2,4,1,5,2,4,3,3,1,2,2,,1,2,1,2,1,58,1,9,6,2,2,,2,,1,1
1f263c6d-f6b7-caea-bc6e-ac7256b457a3,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,2,61,54,88,78,51,100,57,34,1,3,3,3,3,1,3,3,3,2,1,5,1,1,1,1,5,1,1,3,3,3,3,3,3,3,3,3,1,5,1,5,1,4,1,5,1,4,1,2,2,,1,2,1,2,1,56,1,3,2,4,1,,,2,4,1
d1c2a4ff-d525-cac1-9f04-b25dc4390e91,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,99,0,100,0,100,0,100,100,0,1,2,3,3,5,1,5,5,3,5,4,4,5,2,5,5,2,4,4,2,2,2,2,2,4,2,4,3,5,1,5,5,4,,,,,,1,2,1,,1,1,7,1,7,64,1,2,6,5,1,,,1,4,1
a69a61e0-71e0-212c-2125-e171e85e3168,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,2,59,59,58,98,20,98,19,80,1,3,2,3,1,1,3,2,4,3,3,3,3,2,4,4,3,4,3,3,2,3,3,4,3,3,4,3,4,3,3,3,2,4,3,4,3,2,1,2,2,,1,2,1,2,1,57,2,8,2,2,1,,,2,2,1
29668b4f-07f2-caa3-5701-4ee41c579ac0,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,21,21,23,37,85,15,89,65,12,1,3,1,1,1,1,3,1,3,1,2,2,3,3,2,3,2,3,3,3,3,2,3,3,4,3,3,4,3,2,3,2,1,3,3,4,2,2,2,2,2,,1,4,1,2,1,65,1,1,3,3,3,,,,3,1
d57af85c-63ac-88c6-f33f-d522e4d82e88,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,1,54,50,51,62,82,65,52,90,1,3,2,2,3,1,3,1,3,1,1,4,4,4,1,1,1,5,2,2,4,3,1,1,2,3,2,1,1,5,1,5,1,4,3,1,1,1,1,2,2,,1,3,1,1,1,65,1,4,3,3,1,,,2,3,1
3fc0bce5-58c8-404d-20ca-0e1bcfffc8a9,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,80,6,73,3,100,1,100,22,57,1,3,3,3,3,1,3,3,3,3,2,1,2,1,3,3,2,3,3,1,2,3,1,2,3,1,1,3,4,1,3,1,3,3,2,2,2,1,1,2,2,,1,1,1,1,2,55,1,1,5,3,3,,,,3,1
22d7e2f3-a609-e10c-f23d-073dd6ab5e0f,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,9,40,40,82,95,42,96,91,48,1,3,3,4,2,1,3,2,3,2,3,2,3,3,3,2,2,3,3,3,3,2,4,2,3,3,3,3,4,4,2,4,2,4,2,3,2,3,2,2,2,,1,2,1,2,1,55,1,2,2,3,1,,,2,2,1
3b28a34b-323e-b417-9c3b-2943c0f2dfbd,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,100,32,71,3,98,1,92,99,60,1,4,3,4,4,1,4,4,3,4,5,2,4,2,4,4,2,3,4,3,3,2,5,2,1,4,3,4,5,2,4,1,3,3,5,3,3,3,1,1,1,,1,1,1,2,2,55,1,4,3,3,1,,,1,1,1
d72af340-589e-15d4-635d-85c38d9d9161,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,0,71,0,70,40,80,29,50,68,1,4,3,5,3,1,3,1,3,1,1,4,3,3,3,1,4,1,1,4,2,4,2,3,5,2,4,4,4,5,2,5,1,5,2,4,2,3,1,2,1,,1,2,1,1,1,34,1,7,3,2,2,,1,,2,1
c4bf20fc-e7e5-7470-6acf-332544e4b998,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,94,38,87,23,77,34,76,28,45,1,2,3,2,3,1,4,3,3,4,4,2,4,1,4,5,1,4,4,3,4,2,4,2,3,3,3,3,5,1,4,1,4,4,4,4,3,3,1,2,2,,1,1,7,1,1,28,1,3,3,2,1,,,1,3,1
dac40155-dfa9-e588-bdc5-b3449ad26063,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,0,85,23,86,66,95,83,68,97,1,4,4,5,4,1,2,1,5,2,5,2,5,2,4,1,2,2,4,5,1,5,1,5,5,1,5,5,3,5,1,2,1,5,1,4,1,5,1,2,1,,1,2,1,2,1,55,1,5,6,2,2,,1,,2,1
8ddc4492-5804-8ffb-801f-06e47e64822c,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,18,3,93,27,51,8,50,48,47,1,1,2,3,4,1,5,2,3,3,4,1,3,1,4,4,1,4,4,3,5,2,5,1,1,5,2,2,3,4,3,2,1,2,4,2,4,1,1,2,2,,1,4,1,2,1,64,1,1,2,6,1,,,1,1,1
3480be4c-e04f-e1a2-4756-8b0e5fd01a3c,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,91,0,64,0,54,0,52,31,0,1,3,3,3,3,1,3,4,2,4,3,3,3,3,3,4,3,3,3,2,3,3,4,3,2,4,3,3,5,2,3,2,4,3,4,4,3,2,1,2,2,,1,1,7,1,1,59,1,1,5,4,3,,,,2,1
c5d84cf1-95af-5361-3978-1ef7e286a45f,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,0,81,20,91,91,100,80,50,80,1,4,3,4,4,1,3,2,5,2,2,1,2,5,2,2,5,1,2,5,1,5,1,5,5,1,5,5,3,5,1,3,1,5,1,5,1,5,1,2,1,,1,2,1,2,1,55,1,4,6,2,2,,1,,2,1
83dd189a-096d-d42c-052c-8eb397acebfd,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,90,0,91,0,91,28,80,30,100,1,3,3,3,4,1,3,4,3,4,4,1,4,2,4,4,1,4,3,3,2,3,2,2,2,2,4,3,4,2,4,2,3,4,4,3,4,2,1,1,1,,1,1,1,2,1,54,1,1,3,3,1,,,1,1,1
b6a4cbad-87e3-47f1-e567-75cce3aede5d,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,10,51,51,71,98,30,4,95,6,1,3,4,4,1,1,5,1,5,1,4,4,4,3,3,3,4,1,2,4,1,4,2,4,5,2,4,4,4,2,4,4,4,4,1,4,4,4,1,2,2,,1,2,1,2,1,61,1,2,3,4,3,,,,2,1
e86c6bce-6419-6626-7d1b-6597b6d71686,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,51,22,83,51,51,10,51,51,80,1,3,3,3,4,1,5,3,4,3,3,1,4,1,3,5,3,4,4,2,1,2,1,3,3,5,3,2,3,3,2,3,3,3,4,3,1,2,1,1,1,,1,4,1,2,1,66,1,1,5,3,1,,,2,3,1
200604f7-9563-0223-6689-75d254180cbb,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,81,0,50,5,70,5,70,70,70,1,3,2,3,3,1,3,3,3,3,3,2,4,2,3,4,2,4,3,1,3,1,4,2,1,4,1,3,5,2,4,2,3,4,4,2,3,2,1,2,1,,1,1,1,2,1,66,1,6,6,3,3,,,,4,1
4935d067-b2d1-5853-ae23-d11355004597,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,2,100,5,100,6,100,51,100,1,3,2,2,5,1,5,5,1,5,5,1,5,2,5,5,1,5,4,1,5,1,5,1,1,5,1,1,5,1,3,1,4,5,1,4,2,2,1,2,1,,1,4,1,2,1,59,1,1,6,4,3,,,,3,1
1fd0ee0c-0ea7-08f1-9037-7ea92077198f,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,91,1,60,1,79,1,80,74,1,1,1,2,2,3,1,3,3,1,3,3,3,3,3,3,3,3,3,4,1,4,2,5,1,2,2,3,1,5,3,4,3,3,2,1,2,1,1,1,2,1,,1,1,6,2,3,61,1,1,6,5,1,,,2,4,1
1a9c38d4-0308-1ef0-3906-9c7c15901fde,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,0,100,0,100,84,91,84,100,100,1,5,5,5,3,1,3,2,5,1,1,1,1,1,1,1,5,1,1,5,1,5,3,5,5,1,5,5,2,5,2,5,1,5,1,5,1,5,1,1,2,,1,2,2,2,1,62,1,5,3,2,2,,1,,3,1
3e70348f-2cac-9367-a5d0-597eb0c0e654,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,1,83,1,100,1,64,65,50,1,1,2,3,3,1,4,5,3,5,5,1,5,1,4,5,1,5,4,1,3,1,5,1,1,5,2,1,5,1,5,1,5,,,,,,1,2,1,,1,1,1,2,2,61,1,4,4,5,1,,,1,3,1
1794a635-4b7d-f24c-f57d-405a5e3eccb0,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,73,42,55,10,62,21,52,83,80,1,3,3,2,3,1,3,3,3,3,3,3,2,2,2,2,2,3,3,2,3,2,3,2,2,2,2,3,3,3,3,1,2,1,3,3,2,2,1,2,2,,1,1,1,2,2,49,1,2,3,3,1,,,1,3,1
1315de37-3c40-554e-ef39-3ca11e69b5b2,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,81,2,81,2,100,5,100,100,80,1,3,2,2,4,1,3,3,3,5,3,1,4,2,5,5,4,5,4,1,5,1,1,4,2,5,4,2,5,1,3,1,3,4,2,3,2,1,1,2,2,,1,1,1,2,2,54,1,5,5,4,1,,,1,3,1
5061d1f8-d3c8-8c07-e15f-2ffd3165723c,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,1,93,17,90,91,80,80,0,100,1,4,4,4,4,1,3,1,4,2,1,4,3,5,1,2,3,3,1,4,1,3,2,4,5,3,4,3,5,4,1,1,1,4,2,4,1,4,1,2,2,,1,2,1,2,4,64,1,9,8,3,2,,1,,2,1
d8bd302b-b973-bbed-949e-ba35c8243946,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,10,36,20,29,61,19,22,73,18,1,3,2,3,3,1,3,1,3,3,3,3,3,3,2,3,4,3,3,3,2,3,3,3,4,3,4,3,4,4,3,3,2,4,3,3,3,3,1,2,2,,1,4,2,2,1,55,1,9,5,3,2,,2,,3,1
70147d0b-4d6e-afe2-35c6-21d74ced74b6,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,9,33,14,34,76,65,74,66,71,1,3,3,3,2,1,3,2,3,2,3,3,3,4,3,2,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,4,2,3,2,4,3,3,1,2,2,,1,2,1,1,1,24,1,4,5,3,3,,,,1,1
6c585125-6352-cba2-d17a-1f3f310f5d56,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,83,60,71,17,70,17,72,72,72,1,3,2,3,5,1,3,2,2,3,4,3,4,3,5,5,3,5,5,4,4,3,3,5,4,4,5,5,5,3,5,2,4,5,3,3,3,3,1,2,2,,1,1,1,2,1,59,1,3,4,3,3,,,,3,1
660eecb9-8cae-ee3d-6b65-f99f105ddce3,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,60,50,50,49,80,50,69,81,70,1,3,3,3,4,1,3,3,4,3,3,1,4,2,4,4,2,4,4,3,1,4,2,4,4,2,4,4,4,2,3,1,3,4,2,3,2,3,1,2,2,,1,4,1,2,1,65,1,1,2,4,3,,,,2,1
a8e2499f-4633-dfc0-daa6-2da60a604559,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,19,51,20,51,81,80,70,82,81,1,3,3,3,4,1,3,3,4,3,3,2,4,3,4,3,3,4,4,3,2,4,3,4,4,2,4,4,4,3,3,3,2,4,2,4,2,4,1,1,1,,1,4,1,2,1,59,1,1,3,3,3,,,,3,1
95cd9916-3ba0-3e32-b0a0-4be7c1c757ce,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,85,40,50,30,75,20,70,90,60,1,3,2,3,5,1,3,2,2,3,2,1,3,2,2,2,3,3,4,2,1,2,3,2,2,2,3,4,5,3,4,2,3,4,4,2,4,2,1,2,2,,1,1,2,1,1,60,1,6,5,3,3,,,,1,1
cc386c45-e5c0-74c4-7c6b-1ad83de1d29c,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,91,52,40,10,53,8,91,100,9,1,3,3,3,1,1,3,3,1,3,1,5,4,5,5,1,4,1,1,1,3,1,5,5,5,5,3,5,5,1,5,1,3,5,1,3,3,3,1,1,1,,1,1,6,1,3,57,1,2,5,3,2,,2,,1,1
c645dc6d-63e0-9690-3c0c-412b87487818,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,1,17,1,100,50,1,50,50,50,1,5,5,5,4,1,1,1,4,1,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,1,5,1,5,2,2,2,,1,2,1,1,3,81,1,1,5,6,2,,1,,3,1
07572e87-db37-e82c-6308-145fb749fbcd,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,90,49,90,59,60,8,50,41,49,1,4,3,3,4,1,4,3,4,3,4,1,4,1,4,4,1,3,2,2,1,2,1,2,2,1,3,2,4,1,4,1,4,4,1,4,4,3,1,2,2,,1,4,1,2,1,59,1,1,2,6,1,,,1,3,1
