cntry,att_label,att_norm,vote_label,vote_norm,rule,same
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,SDS,sds,none,FALSE
BG,SDS,sds,DSB,dsb,none,FALSE
BG,BZNS,bzns,BNS,bns,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,Evroroma,evroroma,Evroroma,evroroma,exact,TRUE
BG,PP Ataka,pp ataka,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,DSB,dsb,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,Novoto Vreme,novoto vreme,none,FALSE
BG,BZNS,bzns,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,BNS,bns,none,FALSE
BG,PP Ataka,pp ataka,BNS,bns,none,FALSE
BG,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Koalitziia Ataka,koalitziia ataka,none,FALSE
BG,DSB,dsb,SDS,sds,none,FALSE
BG,Novoto Vreme,novoto vreme,Novoto Vreme,novoto vreme,exact,TRUE
BG,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,DSB,dsb,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,DSB,dsb,none,FALSE
BG,Gergiovden,gergiovden,BNS,bns,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,Koalitziia za Balgariia,koalitziia za balgariia,none,TRUE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Koalitziia ODS,koalitziia ods,none,FALSE
BG,RZS,rzs,Koalitziia Ataka,koalitziia ataka,none,FALSE
BG,DSB,dsb,Koalitziia ODS,koalitziia ods,none,FALSE
BG,SDS,sds,Koalitziia ODS,koalitziia ods,none,TRUE
BG,DSB,dsb,Demokrati za Silna Balgariia,demokrati za silna balgariia,none,FALSE
BG,DSB,dsb,Koalitziia Ataka,koalitziia ataka,none,FALSE
BG,RZS,rzs,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,SDS,sds,Demokrati za Silna Balgariia,demokrati za silna balgariia,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Demokrati za Silna Balgariia,demokrati za silna balgariia,none,FALSE
BG,BZNS-NS,bzns ns,Koalitziia ODS,koalitziia ods,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,Dvijenie za Prava i Svobodi,dvijenie za prava i svobodi,none,TRUE
BG,PP Ataka,pp ataka,Koalitziia za Balgariia,koalitziia za balgariia,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Koalitziia za Balgariia,koalitziia za balgariia,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,Dvijenie za Prava i Svobodi,dvijenie za prava i svobodi,none,FALSE
BG,SDS,sds,Koalitziia BNS,koalitziia bns,none,FALSE
BG,VMRO-BND,vmro bnd,Koalitziia BNS,koalitziia bns,none,FALSE
BG,PP Ataka,pp ataka,Koalitziia ODS,koalitziia ods,none,FALSE
BG,VMRO-BND,vmro bnd,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,DSB,dsb,Koalitziia BNS,koalitziia bns,none,FALSE
BG,BZNS-NS,bzns ns,Koalitziia BNS,koalitziia bns,none,FALSE
BG,SDS,sds,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,PP Ataka,pp ataka,Koalitziia na Rozata,koalitziia na rozata,none,FALSE
BG,Novo vreme,novo vreme,Novo Vreme,novo vreme,exact,TRUE
BG,DSB,dsb,Koalitziia za Balgariia,koalitziia za balgariia,none,FALSE
BG,RZS,rzs,Dvijenie za Prava i Svobodi,dvijenie za prava i svobodi,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Koalitziia BNS,koalitziia bns,none,FALSE
BG,Dvijenie 'Gergiovden',dvijenie gergiovden,Koalitziia Ataka,koalitziia ataka,none,FALSE
BG,PP Ataka,pp ataka,Koalitziia BNS,koalitziia bns,none,FALSE
BG,BZNS-NS,bzns ns,Koalitziia za Balgariia,koalitziia za balgariia,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,Koalitziia ODS,koalitziia ods,none,FALSE
BG,BND,bnd,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,RZS,rzs,Koalitziia za Balgariia,koalitziia za balgariia,none,FALSE
BG,RZS,rzs,Demokrati za Silna Balgariia,demokrati za silna balgariia,none,FALSE
BG,VMRO-BND,vmro bnd,Koalitziia za Balgariia,koalitziia za balgariia,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Novo Vreme,novo vreme,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,Koalitziia za Balgariia,koalitziia za balgariia,none,FALSE
BG,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,Dvijenie za Prava i Svobodi,dvijenie za prava i svobodi,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,Koalitziia ODS,koalitziia ods,none,FALSE
BG,DSB,dsb,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,PP Ataka,pp ataka,Dvijenie za Prava i Svobodi,dvijenie za prava i svobodi,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Dvijenie za Prava i Svobodi,dvijenie za prava i svobodi,none,FALSE
BG,SSD,ssd,Koalitziia BNS,koalitziia bns,none,FALSE
BG,RZS,rzs,Novo Vreme,novo vreme,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,Koalitsia za Balgaria (BSP; PBS; Zemedelski saiuz) Al. Stamb,koalitsia za balgaria bsp pbs zemedelski saiuz al stamb,acronym,TRUE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,PP Lider,pp lider,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,DPS - Dvijenie za prava i svobodi,dps dvijenie za prava i svobodi,acronym,TRUE
BG,SDS,sds,Siniata koalitsia (SDS; DSB),siniata koalitsia sds dsb,acronym,TRUE
BG,DSB,dsb,Siniata koalitsia (SDS; DSB),siniata koalitsia sds dsb,acronym,TRUE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,PP Ataka,pp ataka,none,FALSE
BG,PP Ataka,pp ataka,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Koalitsia za Balgaria (BSP; PBS; Zemedelski saiuz) Al. Stamb,koalitsia za balgaria bsp pbs zemedelski saiuz al stamb,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,Siniata koalitsia (SDS; DSB),siniata koalitsia sds dsb,none,FALSE
BG,DSB,dsb,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,DPS - Dvijenie za prava i svobodi,dps dvijenie za prava i svobodi,none,FALSE
BG,Grajdansko dvijenie ABV,grajdansko dvijenie abv,Nezavisim kandidat,nezavisim kandidat,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,Siniata koalitsia (SDS; DSB),siniata koalitsia sds dsb,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,"PP Red, zakonnost i spravedlivost (RZS)",pp red zakonnost i spravedlivost rzs,none,FALSE
BG,Partia Roma,partia roma,Koalitsia za Balgaria (BSP; PBS; Zemedelski saiuz) Al. Stamb,koalitsia za balgaria bsp pbs zemedelski saiuz al stamb,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,PP Ataka,pp ataka,Koalitsia za Balgaria (BSP; PBS; Zemedelski saiuz) Al. Stamb,koalitsia za balgaria bsp pbs zemedelski saiuz al stamb,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,Koalitsia za Balgaria (BSP; PBS; Zemedelski saiuz) Al. Stamb,koalitsia za balgaria bsp pbs zemedelski saiuz al stamb,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,DPS - Dvijenie za prava i svobodi,dps dvijenie za prava i svobodi,none,FALSE
BG,DSB,dsb,DPS - Dvijenie za prava i svobodi,dps dvijenie za prava i svobodi,none,FALSE
BG,Grajdansko dvijenie ABV,grajdansko dvijenie abv,Koalitsia za Balgaria (BSP; PBS; Zemedelski saiuz) Al. Stamb,koalitsia za balgaria bsp pbs zemedelski saiuz al stamb,none,FALSE
BG,Natzionalno Dvijenie Simeon II (NDSV),natzionalno dvijenie simeon ii ndsv,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,VMRO - BND,vmro bnd,PP VMRO – Balgarsko natsionalno dvizhenie,pp vmro balgarsko natsionalno dvizhenie,acronym,TRUE
BG,Partia „Dvizhenie Bulgaria na grazhdanite” (M.Kuneva),partia dvizhenie bulgaria na grazhdanite m kuneva,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,"Kandidati, izdignati ot Initsiativni komiteti",kandidati izdignati ot initsiativni komiteti,none,FALSE
BG,VMRO - BND,vmro bnd,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Sayuz na demokratichnite sili (SDS),sayuz na demokratichnite sili sds,KP Sayuz na desnite sili,kp sayuz na desnite sili,none,FALSE
BG,Grazhdansko obedinenie za realna demokratsia (S.Binev),grazhdansko obedinenie za realna demokratsia s binev,PP Natsionalen front za dpasenie na Bulgaria,pp natsionalen front za dpasenie na bulgaria,none,FALSE
BG,Demokrati za silna Bulgaria (DSB),demokrati za silna bulgaria dsb,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Partia „Dvizhenie Bulgaria na grazhdanite” (M.Kuneva),partia dvizhenie bulgaria na grazhdanite m kuneva,"Kandidati, izdignati ot Initsiativni komiteti",kandidati izdignati ot initsiativni komiteti,none,FALSE
BG,"PP Red, zakonnost i spravedlivost (RZS)",pp red zakonnost i spravedlivost rzs,PP Ataka,pp ataka,acronym,FALSE
BG,Sayuz na demokratichnite sili (SDS),sayuz na demokratichnite sili sds,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,"PP Red, zakonnost i spravedlivost (RZS)",pp red zakonnost i spravedlivost rzs,"PP Red, zakonnost i spravedlivost (RZS)",pp red zakonnost i spravedlivost rzs,exact,TRUE
BG,"PP Red, zakonnost i spravedlivost (RZS)",pp red zakonnost i spravedlivost rzs,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,PP Ataka,pp ataka,none,FALSE
BG,Demokrati za silna Bulgaria (DSB),demokrati za silna bulgaria dsb,KP Sayuz na desnite sili,kp sayuz na desnite sili,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,"Kandidati, izdignati ot Initsiativni komiteti",kandidati izdignati ot initsiativni komiteti,none,FALSE
BG,PP Ataka,pp ataka,KP Sayuz na desnite sili,kp sayuz na desnite sili,none,FALSE
BG,Sayuz na svobodnite demokrati (SSD),sayuz na svobodnite demokrati ssd,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Partia „Balgarski sotsialdemokrati”,partia balgarski sotsialdemokrati,KP Sayuz na desnite sili,kp sayuz na desnite sili,none,FALSE
BG,Sayuz na svobodnite demokrati (SSD),sayuz na svobodnite demokrati ssd,KP Sayuz na desnite sili,kp sayuz na desnite sili,none,FALSE
BG,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,KP Sayuz na desnite sili,kp sayuz na desnite sili,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,"PP Red, zakonnost i spravedlivost (RZS)",pp red zakonnost i spravedlivost rzs,none,FALSE
BG,Sayuz na demokratichnite sili (SDS),sayuz na demokratichnite sili sds,"Kandidati, izdignati ot Initsiativni komiteti",kandidati izdignati ot initsiativni komiteti,none,FALSE
BG,PP „Zelena partia” (Aleksandar Karakachanov),pp zelena partia aleksandar karakachanov,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,"Kandidati, izdignati ot Initsiativni komiteti",kandidati izdignati ot initsiativni komiteti,none,FALSE
BG,Demokrati za silna Bulgaria (DSB),demokrati za silna bulgaria dsb,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,none,FALSE
BG,Narodna partia „Svoboda i dostoynstvo“,narodna partia svoboda i dostoynstvo,PP Partia za horata ot naroda,pp partia za horata ot naroda,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,KP Sayuz na desnite sili,kp sayuz na desnite sili,none,FALSE
BG,Dvizhenie za prava i svobodi (DPS),dvizhenie za prava i svobodi dps,Volya,volya,none,FALSE
BG,Bulgarska komunisticheska partiya (BKP),bulgarska komunisticheska partiya bkp,Balgarska sotsialisticheska partiya (BSP),balgarska sotsialisticheska partiya bsp,none,FALSE
BG,VMRO,vmro,Reformatorski blok - Glas Naroden,reformatorski blok glas naroden,none,FALSE
BG,Alternativa za bulgarsko vuzrazhdane (ABV),alternativa za bulgarsko vuzrazhdane abv,Koalitsiya ABV – Dvizhenie 21,koalitsiya abv dvizhenie 21,acronym,TRUE
BG,Natsionalen front za spasenie na Balgariya (NFSB),natsionalen front za spasenie na balgariya nfsb,"Obedineni patrioti - NFSB, Ataka i VMRO",obedineni patrioti nfsb ataka i vmro,acronym,TRUE
BG,VMRO,vmro,"Obedineni patrioti - NFSB, Ataka i VMRO",obedineni patrioti nfsb ataka i vmro,acronym,TRUE
BG,VMRO,vmro,Grazhdani za evropeĭsko razvitie na Bulgariya (GERB),grazhdani za evropeisko razvitie na bulgariya gerb,none,FALSE
BG,Bulgarski natsionalen suyuz - Nova demokratsiya,bulgarski natsionalen suyuz nova demokratsiya,Nova republika - DSB - Suyuz za Plovdiv - BDO,nova republika dsb suyuz za plovdiv bdo,none,FALSE
BG,Demokrati za otgovornost svoboda i tolerantnost (DOST),demokrati za otgovornost svoboda i tolerantnost dost,Obedinenie DOST,obedinenie dost,acronym,TRUE
BG,PP Ataka,pp ataka,"Obedineni patrioti - NFSB, Ataka i VMRO",obedineni patrioti nfsb ataka i vmro,none,FALSE
BG,Natsionalen front za spasenie na Balgariya (NFSB),natsionalen front za spasenie na balgariya nfsb,Nova republika - DSB - Suyuz za Plovdiv - BDO,nova republika dsb suyuz za plovdiv bdo,none,FALSE
CZ,US Freedom Union,us freedom union,Koalice (Christian Dem.&Freedom Union),koalice christian dem freedom union,none,FALSE
CZ,ČSSD,cssd,ČSSD,cssd,exact,TRUE
CZ,ODS,ods,ODS,ods,exact,TRUE
CZ,KDU-CSL Christian Democratic P.,kdu csl christian democratic p,Koalice (Christian Dem.&Freedom Union),koalice christian dem freedom union,none,TRUE
CZ,Association of Independents,association of independents,Koalice (Christian Dem.&Freedom Union),koalice christian dem freedom union,none,FALSE
CZ,KSČM,kscm,KSČM,kscm,exact,TRUE
CZ,ODS,ods,Koalice (Christian Dem.&Freedom Union),koalice christian dem freedom union,none,FALSE
CZ,RMS Republicans of Miroslav Sladek,rms republicans of miroslav sladek,Koalice (Christian Dem.&Freedom Union),koalice christian dem freedom union,none,FALSE
CZ,Association of Independents,association of independents,Association of Independents,association of independents,exact,TRUE
CZ,ČSNS,csns,ČSNS,csns,exact,TRUE
CZ,US Freedom Union,us freedom union,ODS,ods,none,FALSE
CZ,Association of Independents,association of independents,ČSSD,cssd,none,FALSE
CZ,SZ,sz,ČSSD,cssd,none,FALSE
CZ,Association of Independents,association of independents,SZ,sz,none,FALSE
CZ,ODA Civic Democratic Alliance,oda civic democratic alliance,ODA Civic Democratic Alliance,oda civic democratic alliance,exact,TRUE
CZ,ČSNS,csns,Koalice (Christian Dem.&Freedom Union),koalice christian dem freedom union,none,FALSE
CZ,ODS,ods,SZ,sz,none,FALSE
CZ,KDU-CSL Christian Democratic P.,kdu csl christian democratic p,Association of Independents,association of independents,none,FALSE
CZ,SZ,sz,SZ,sz,exact,TRUE
CZ,ČSSD,cssd,KSČM,kscm,none,FALSE
CZ,KSČM,kscm,ČSSD,cssd,none,FALSE
CZ,ČSSD,cssd,ODS,ods,none,FALSE
CZ,Association of Independents,association of independents,ODS,ods,none,FALSE
CZ,SV-SOS P.of Countryside-Assoc.Civic Forces,sv sos p of countryside assoc civic forces,SV-SOS P.of Countryside-Assoc.Civic Forces,sv sos p of countryside assoc civic forces,exact,TRUE
CZ,SŽJ P.for Life Securities,szj p for life securities,SŽJ P.for Life Securities,szj p for life securities,exact,TRUE
CZ,KDU-CSL Christian Democratic P.,kdu csl christian democratic p,ČSSD,cssd,none,FALSE
CZ,PB Right Block,pb right block,PB Right Block,pb right block,exact,TRUE
CZ,ANO 2011,ano 2011,ANO 2011,ano 2011,exact,TRUE
CZ,Starostové a nezávislí,starostove a nezavisli,Starostové a nezávislí,starostove a nezavisli,exact,TRUE
CZ,Svoboda a přímá demokracie,svoboda a prima demokracie,Svoboda a přímá demokracie,svoboda a prima demokracie,exact,TRUE
CZ,KDU-ČSL,kdu csl,ODS,ods,none,FALSE
CZ,ODS,ods,ANO 2011,ano 2011,none,FALSE
CZ,Česká pirátská strana,ceska piratska strana,Česká pirátská strana,ceska piratska strana,exact,TRUE
CZ,TOP 09,top 09,TOP 09,top 09,exact,TRUE
CZ,Česká pirátská strana,ceska piratska strana,Svoboda a přímá demokracie,svoboda a prima demokracie,none,FALSE
CZ,KDU-ČSL,kdu csl,KDU-ČSL,kdu csl,exact,TRUE
CZ,Svoboda a přímá demokracie,svoboda a prima demokracie,ANO 2011,ano 2011,none,FALSE
CZ,Svoboda a přímá demokracie,svoboda a prima demokracie,Starostové a nezávislí,starostove a nezavisli,none,FALSE
CZ,Česká pirátská strana,ceska piratska strana,ODS,ods,none,FALSE
CZ,Starostové a nezávislí,starostove a nezavisli,KSČM,kscm,none,FALSE
CZ,Starostové a nezávislí,starostove a nezavisli,Česká pirátská strana,ceska piratska strana,none,FALSE
CZ,ČSSD,cssd,ANO 2011,ano 2011,none,FALSE
CZ,ANO 2011,ano 2011,Česká pirátská strana,ceska piratska strana,none,FALSE
CZ,Svoboda a přímá demokracie,svoboda a prima demokracie,ČSSD,cssd,none,FALSE
CZ,Starostové a nezávislí,starostove a nezavisli,TOP 09,top 09,none,FALSE
CZ,ČSSD,cssd,TOP 09,top 09,none,FALSE
CZ,Česká pirátská strana,ceska piratska strana,TOP 09,top 09,none,FALSE
CZ,KSČM,kscm,ANO 2011,ano 2011,none,FALSE
CZ,ANO 2011,ano 2011,KSČM,kscm,none,FALSE
CZ,Starostové a nezávislí,starostove a nezavisli,Svoboda a přímá demokracie,svoboda a prima demokracie,none,FALSE
CZ,Svoboda a přímá demokracie,svoboda a prima demokracie,ODS,ods,none,FALSE
CZ,Česká pirátská strana,ceska piratska strana,ČSSD,cssd,none,FALSE
CZ,ANO 2011,ano 2011,Starostové a nezávislí,starostove a nezavisli,none,FALSE
CZ,ANO 2011,ano 2011,ODS,ods,none,FALSE
CZ,ČSSD,cssd,Česká pirátská strana,ceska piratska strana,none,FALSE
CZ,ANO 2011,ano 2011,Svoboda a přímá demokracie,svoboda a prima demokracie,none,FALSE
CZ,Starostové a nezávislí,starostove a nezavisli,ODS,ods,none,FALSE
CZ,TOP 09,top 09,ANO 2011,ano 2011,none,FALSE
CZ,ANO 2011,ano 2011,ČSSD,cssd,none,FALSE
CZ,Starostové a nezávislí,starostove a nezavisli,KDU-ČSL,kdu csl,none,FALSE
CZ,TOP 09,top 09,Česká pirátská strana,ceska piratska strana,none,FALSE
CZ,KDU-ČSL,kdu csl,Starostové a nezávislí,starostove a nezavisli,none,FALSE
CZ,TOP 09,top 09,ODS,ods,none,FALSE
CZ,ODS,ods,TOP 09,top 09,none,FALSE
CZ,ODS,ods,ČSSD,cssd,none,FALSE
CZ,ODS,ods,PB Right Block,pb right block,none,FALSE
CZ,ODA Civic Democratic Alliance,oda civic democratic alliance,ČSSD,cssd,none,FALSE
CZ,KSČM,kscm,ODS,ods,none,FALSE
CZ,RMS Republicans of Miroslav Sladek,rms republicans of miroslav sladek,RMS Republicans of Miroslav Sladek,rms republicans of miroslav sladek,exact,TRUE
CZ,SZ,sz,ODS,ods,none,FALSE
CZ,ODS,ods,ODA Civic Democratic Alliance,oda civic democratic alliance,none,FALSE
CZ,ČSSD,cssd,ČSNS,csns,none,FALSE
CZ,KSČM,kscm,SZ,sz,none,FALSE
CZ,ODA Civic Democratic Alliance,oda civic democratic alliance,ODS,ods,none,FALSE
CZ,KDU-CSL Christian Democratic P.,kdu csl christian democratic p,SZ,sz,none,FALSE
CZ,KDU-CSL Christian Democratic P.,kdu csl christian democratic p,ODS,ods,none,FALSE
CZ,ODA Civic Democratic Alliance,oda civic democratic alliance,KSČM,kscm,none,FALSE
CZ,ČSSD,cssd,Koalice (Christian Dem.&Freedom Union),koalice christian dem freedom union,none,FALSE
CZ,ČSSD,cssd,KDU-ČSL,kdu csl,none,FALSE
CZ,ODS,ods,KDU-ČSL,kdu csl,none,FALSE
CZ,KDU-ČSL,kdu csl,ČSSD,cssd,none,FALSE
CZ,VV,vv,VV,vv,exact,TRUE
CZ,TOP 09,top 09,VV,vv,none,FALSE
CZ,VV,vv,ODS,ods,none,FALSE
CZ,ČSSD,cssd,VV,vv,none,FALSE
CZ,ODS,ods,VV,vv,none,FALSE
CZ,KDU-ČSL,kdu csl,TOP 09,top 09,none,FALSE
CZ,VV,vv,TOP 09,top 09,none,FALSE
CZ,TOP 09,top 09,SZ,sz,none,FALSE
CZ,ČSSD,cssd,SZ,sz,none,FALSE
CZ,Úsvit přímé demokracie Tomia Okamury,usvit prime demokracie tomia okamury,Úsvit přímé demokracie Tomia Okamury,usvit prime demokracie tomia okamury,exact,TRUE
CZ,Úsvit přímé demokracie Tomia Okamury,usvit prime demokracie tomia okamury,TOP 09,top 09,none,FALSE
CZ,ANO 2011,ano 2011,KDU-ČSL,kdu csl,none,FALSE
CZ,Úsvit přímé demokracie Tomia Okamury,usvit prime demokracie tomia okamury,ANO 2011,ano 2011,none,FALSE
CZ,Úsvit přímé demokracie Tomia Okamury,usvit prime demokracie tomia okamury,ČSSD,cssd,none,FALSE
CZ,ANO 2011,ano 2011,TOP 09,top 09,none,FALSE
CZ,KSČM,kscm,KDU-ČSL,kdu csl,none,FALSE
CZ,ODS,ods,Úsvit přímé demokracie Tomia Okamury,usvit prime demokracie tomia okamury,none,FALSE
CZ,TOP 09,top 09,KDU-ČSL,kdu csl,none,FALSE
CZ,Úsvit přímé demokracie Tomia Okamury,usvit prime demokracie tomia okamury,ODS,ods,none,FALSE
CZ,Česká pirátská strana,ceska piratska strana,ANO 2011,ano 2011,none,FALSE
CZ,KDU-ČSL,kdu csl,Česká pirátská strana,ceska piratska strana,none,FALSE
CZ,KDU-ČSL,kdu csl,Svoboda a přímá demokracie,svoboda a prima demokracie,none,FALSE
CZ,ČSSD,cssd,Starostové a nezávislí,starostove a nezavisli,none,FALSE
DE,Christian Democratic Union/Christian Social Union (CDU/CSU),christian democratic union christian social union cdu csu,Christian Democratic Union/Christian Social Union (CDU/CSU),christian democratic union christian social union cdu csu,exact,TRUE
DE,Social Democratic Party (SPD),social democratic party spd,Alliance 90/The Greens (Bündnis 90/Die Grünen),alliance 90 the greens bundnis 90 die grunen,none,FALSE
DE,Social Democratic Party (SPD),social democratic party spd,Social Democratic Party (SPD),social democratic party spd,exact,TRUE
DE,Alternative for Germany (AFD),alternative for germany afd,Alternative for Germany (AFD),alternative for germany afd,exact,TRUE
DE,Alliance 90/The Greens (Bündnis 90/Die Grünen),alliance 90 the greens bundnis 90 die grunen,Alliance 90/The Greens (Bündnis 90/Die Grünen),alliance 90 the greens bundnis 90 die grunen,exact,TRUE
DE,Christian Democratic Union/Christian Social Union (CDU/CSU),christian democratic union christian social union cdu csu,Alliance 90/The Greens (Bündnis 90/Die Grünen),alliance 90 the greens bundnis 90 die grunen,none,FALSE
DE,Alternative for Germany (AFD),alternative for germany afd,Christian Democratic Union/Christian Social Union (CDU/CSU),christian democratic union christian social union cdu csu,none,FALSE
