source,country_unit,country_iso3,year,vote_item_type,n_eff,w_total,vote_neg_available,cell,w,n_raw,share
Mannheim EB,FRA,FRA,1989,vote_intention,2856.2150401950526,3300.6925,TRUE,dk_attachment_and_voted,51.0571,50,0.01546860242206749
Mannheim EB,FRA,FRA,1989,vote_intention,2856.2150401950526,3300.6925,TRUE,not_attached_and_no_vote,195.0272,195,0.05908675224971729
Mannheim EB,FRA,FRA,1989,vote_intention,2856.2150401950526,3300.6925,TRUE,not_attached_but_voted,891.9247,927,0.27022350612788076
Mannheim EB,FRA,FRA,1990,past_vote,1568.2810210348853,1705.0538,TRUE,attached_and_no_vote,126.6856,131,0.07430006020924383
Mannheim EB,FRA,FRA,1990,past_vote,1568.2810210348853,1705.0538,TRUE,attached_and_voted,829.0512,841,0.4862316954456217
Mannheim EB,FRA,FRA,1990,past_vote,1568.2810210348853,1705.0538,TRUE,dk_attachment_and_no_vote,21.425,23,0.01256558590702534
Mannheim EB,FRA,FRA,1990,past_vote,1568.2810210348853,1705.0538,TRUE,dk_attachment_and_voted,41.4218,44,0.02429354428581667
Mannheim EB,FRA,FRA,1990,past_vote,1568.2810210348853,1705.0538,TRUE,not_attached_and_no_vote,219.3792,226,0.12866409259344191
Mannheim EB,FRA,FRA,1990,past_vote,1568.2810210348853,1705.0538,TRUE,not_attached_but_voted,467.091,456,0.27394502155885053
Mannheim EB,FRA,FRA,1990,vote_intention,1428.5673138545715,1545.8838,TRUE,attached_and_no_vote,28.0383,27,0.01813739169787535
Mannheim EB,FRA,FRA,1990,vote_intention,1428.5673138545715,1545.8838,TRUE,attached_and_voted,885.3316,900,0.5727025537106993
Mannheim EB,FRA,FRA,1990,vote_intention,1428.5673138545715,1545.8838,TRUE,dk_attachment_and_no_vote,4.275200000000001,5,0.002765537746110025
Mannheim EB,FRA,FRA,1990,vote_intention,1428.5673138545715,1545.8838,TRUE,dk_attachment_and_voted,36.9591,39,0.023908071227604556
Mannheim EB,FRA,FRA,1990,vote_intention,1428.5673138545715,1545.8838,TRUE,not_attached_and_no_vote,101.15690000000001,100,0.06543628958399073
Mannheim EB,FRA,FRA,1990,vote_intention,1428.5673138545715,1545.8838,TRUE,not_attached_but_voted,490.1227,495,0.31705015603372
Mannheim EB,FRA,FRA,1991,past_vote,1476.9073147321435,1617.9498,TRUE,attached_and_no_vote,96.2655,102,0.059498446737964304
Mannheim EB,FRA,FRA,1991,past_vote,1476.9073147321435,1617.9498,TRUE,attached_and_voted,719.8441,718,0.44491126980577517
Mannheim EB,FRA,FRA,1991,past_vote,1476.9073147321435,1617.9498,TRUE,dk_attachment_and_no_vote,34.2236,37,0.021152448611199182
Mannheim EB,FRA,FRA,1991,past_vote,1476.9073147321435,1617.9498,TRUE,dk_attachment_and_voted,26.9727,26,0.016670912781101117
Mannheim EB,FRA,FRA,1991,past_vote,1476.9073147321435,1617.9498,TRUE,not_attached_and_no_vote,262.2494,272,0.16208747638523763
Mannheim EB,FRA,FRA,1991,past_vote,1476.9073147321435,1617.9498,TRUE,not_attached_but_voted,478.3945,470,0.2956794456787225
Mannheim EB,FRA,FRA,1991,vote_intention,1432.034401076111,1565.2096,TRUE,attached_and_no_vote,28.8774,30,0.018449541837719373
Mannheim EB,FRA,FRA,1991,vote_intention,1432.034401076111,1565.2096,TRUE,attached_and_voted,797.1457,807,0.509290065688327
Mannheim EB,FRA,FRA,1991,vote_intention,1432.034401076111,1565.2096,TRUE,dk_attachment_and_no_vote,13.7667,14,0.008795435448389788
Mannheim EB,FRA,FRA,1991,vote_intention,1432.034401076111,1565.2096,TRUE,dk_attachment_and_voted,33.6659,33,0.021508876510851968
Mannheim EB,FRA,FRA,1991,vote_intention,1432.034401076111,1565.2096,TRUE,not_attached_and_no_vote,155.8403,156,0.09956513172421126
Mannheim EB,FRA,FRA,1991,vote_intention,1432.034401076111,1565.2096,TRUE,not_attached_but_voted,535.9136,535,0.34239094879050064
Mannheim EB,FRA,FRA,1992,past_vote,1395.2755859050906,1565.9305,TRUE,attached_and_no_vote,122.4833,132,0.07821758373056786
Mannheim EB,FRA,FRA,1992,past_vote,1395.2755859050906,1565.9305,TRUE,attached_and_voted,780.2549,773,0.4982691760585799
Mannheim EB,FRA,FRA,1992,past_vote,1395.2755859050906,1565.9305,TRUE,dk_attachment_and_no_vote,29.462,33,0.018814372668518813
Mannheim EB,FRA,FRA,1992,past_vote,1395.2755859050906,1565.9305,TRUE,dk_attachment_and_voted,25.6468,30,0.01637799378708059
Mannheim EB,FRA,FRA,1992,past_vote,1395.2755859050906,1565.9305,TRUE,not_attached_and_no_vote,222.69910000000002,229,0.14221518771107658
Mannheim EB,FRA,FRA,1992,past_vote,1395.2755859050906,1565.9305,TRUE,not_attached_but_voted,385.3844,386,0.24610568604417632
Mannheim EB,FRA,FRA,1992,vote_intention,1401.9942695466896,1587.5539,TRUE,attached_and_no_vote,12.2289,13,0.007702982557001686
Mannheim EB,FRA,FRA,1992,vote_intention,1401.9942695466896,1587.5539,TRUE,attached_and_voted,912.6706,914,0.5748910950362063
Mannheim EB,FRA,FRA,1992,vote_intention,1401.9942695466896,1587.5539,TRUE,dk_attachment_and_no_vote,7.0613,8,0.0044479119732564664
Mannheim EB,FRA,FRA,1992,vote_intention,1401.9942695466896,1587.5539,TRUE,dk_attachment_and_voted,41.0426,46,0.0258527285278314
Mannheim EB,FRA,FRA,1992,vote_intention,1401.9942695466896,1587.5539,TRUE,not_attached_and_no_vote,107.6831,101,0.06782957101488019
Mannheim EB,FRA,FRA,1992,vote_intention,1401.9942695466896,1587.5539,TRUE,not_attached_but_voted,506.8674,510,0.3192757108908239
Mannheim EB,FRA,FRA,1993,past_vote,1467.2400956035074,1585.5931,TRUE,attached_and_no_vote,133.9988,137,0.08451020630702794
Mannheim EB,FRA,FRA,1993,past_vote,1467.2400956035074,1585.5931,TRUE,attached_and_voted,849.5907,863,0.5358188680311486
Mannheim EB,FRA,FRA,1993,past_vote,1467.2400956035074,1585.5931,TRUE,dk_attachment_and_no_vote,21.593,19,0.013618247960337365
Mannheim EB,FRA,FRA,1993,past_vote,1467.2400956035074,1585.5931,TRUE,dk_attachment_and_voted,26.6218,28,0.01678980565694944
Mannheim EB,FRA,FRA,1993,past_vote,1467.2400956035074,1585.5931,TRUE,not_attached_and_no_vote,193.5711,197,0.12208119472770157
Mannheim EB,FRA,FRA,1993,past_vote,1467.2400956035074,1585.5931,TRUE,not_attached_but_voted,360.2177,374,0.22718167731683492
Mannheim EB,FRA,FRA,1993,vote_intention,1459.3782706106658,1565.0685,TRUE,attached_and_no_vote,18.005499999999998,19,0.011504608264750072
Mannheim EB,FRA,FRA,1993,vote_intention,1459.3782706106658,1565.0685,TRUE,attached_and_voted,985.8537,1008,0.6299108952739129
Mannheim EB,FRA,FRA,1993,vote_intention,1459.3782706106658,1565.0685,TRUE,dk_attachment_and_no_vote,9.8238,7,0.006276913758087904
Mannheim EB,FRA,FRA,1993,vote_intention,1459.3782706106658,1565.0685,TRUE,dk_attachment_and_voted,25.106099999999998,27,0.016041534284282122
Mannheim EB,FRA,FRA,1993,vote_intention,1459.3782706106658,1565.0685,TRUE,not_attached_and_no_vote,103.9323,112,0.06640750868092994
Mannheim EB,FRA,FRA,1993,vote_intention,1459.3782706106658,1565.0685,TRUE,not_attached_but_voted,422.3471,434,0.26985853973803703
Mannheim EB,FRA,FRA,1994,past_vote,2337.4688608334714,2532.8664,TRUE,attached_and_no_vote,203.0647,226,0.08017189536724084
Mannheim EB,FRA,FRA,1994,past_vote,2337.4688608334714,2532.8664,TRUE,attached_and_voted,1298.3921,1292,0.5126176809009745
Mannheim EB,FRA,FRA,1994,past_vote,2337.4688608334714,2532.8664,TRUE,dk_attachment_and_no_vote,39.4079,42,0.015558617698904292
Mannheim EB,FRA,FRA,1994,past_vote,2337.4688608334714,2532.8664,TRUE,dk_attachment_and_voted,36.2315,35,0.014304544448139863
Mannheim EB,FRA,FRA,1994,past_vote,2337.4688608334714,2532.8664,TRUE,not_attached_and_no_vote,395.4626,413,0.156132435567861
Mannheim EB,FRA,FRA,1994,past_vote,2337.4688608334714,2532.8664,TRUE,not_attached_but_voted,560.3076,558,0.22121482601687953
Mannheim EB,FRA,FRA,1994,vote_intention,2218.606994002032,2415.504,TRUE,attached_and_no_vote,18.7334,20,0.007755482913710762
Mannheim EB,FRA,FRA,1994,vote_intention,2218.606994002032,2415.504,TRUE,attached_and_voted,1481.9349,1498,0.6135096029648471
Mannheim EB,FRA,FRA,1994,vote_intention,2218.606994002032,2415.504,TRUE,dk_attachment_and_no_vote,9.6465,11,0.003993576495836894
Mannheim EB,FRA,FRA,1994,vote_intention,2218.606994002032,2415.504,TRUE,dk_attachment_and_voted,56.8217,57,0.02352374494101438
Mannheim EB,FRA,FRA,1994,vote_intention,2218.606994002032,2415.504,TRUE,not_attached_and_no_vote,133.4803,137,0.055259813272923584
Mannheim EB,FRA,FRA,1994,vote_intention,2218.606994002032,2415.504,TRUE,not_attached_but_voted,714.8872,722,0.2959577794116673
Mannheim EB,GBR-GB,GBR,1975,vote_intention,696.5788234626392,1072.0638,FALSE,attached_and_voted,719.7388,586,0.6713581784964664
Mannheim EB,GBR-GB,GBR,1975,vote_intention,696.5788234626392,1072.0638,FALSE,dk_attachment_and_voted,46.2452,35,0.043136611832243564
Mannheim EB,GBR-GB,GBR,1975,vote_intention,696.5788234626392,1072.0638,FALSE,not_attached_but_voted,306.0798,237,0.2855052096712901
Mannheim EB,GBR-GB,GBR,1976,vote_intention,1239.9579566460507,2054.1036,FALSE,attached_and_voted,1498.8634,1186,0.7296922122136391
Mannheim EB,GBR-GB,GBR,1976,vote_intention,1239.9579566460507,2054.1036,FALSE,dk_attachment_and_voted,29.0379,22,0.014136531380403598
Mannheim EB,GBR-GB,GBR,1976,vote_intention,1239.9579566460507,2054.1036,FALSE,not_attached_but_voted,526.2023,420,0.25617125640595734
Mannheim EB,GBR-GB,GBR,1977,vote_intention,1376.4706602735168,2170.7281,FALSE,attached_and_no_vote,2.0303,2,9.353082958662581e-4
Mannheim EB,GBR-GB,GBR,1977,vote_intention,1376.4706602735168,2170.7281,FALSE,attached_and_voted,1510.7554,1217,0.6959671273431252
Mannheim EB,GBR-GB,GBR,1977,vote_intention,1376.4706602735168,2170.7281,FALSE,dk_attachment_and_no_vote,2.8061,2,0.0012926999010147793
Mannheim EB,GBR-GB,GBR,1977,vote_intention,1376.4706602735168,2170.7281,FALSE,dk_attachment_and_voted,16.7747,12,0.007727683628364142
Mannheim EB,GBR-GB,GBR,1977,vote_intention,1376.4706602735168,2170.7281,FALSE,not_attached_and_no_vote,62.8742,41,0.02896456723437634
Mannheim EB,GBR-GB,GBR,1977,vote_intention,1376.4706602735168,2170.7281,FALSE,not_attached_but_voted,575.4874,483,0.2651126135972534
Mannheim EB,GBR-GB,GBR,1978,vote_intention,1233.0149671247577,2274.9681,FALSE,attached_and_voted,1572.8316,1236,0.6913642437447804
Mannheim EB,GBR-GB,GBR,1978,vote_intention,1233.0149671247577,2274.9681,FALSE,dk_attachment_and_voted,28.9591,20,0.01272945321738797
Mannheim EB,GBR-GB,GBR,1978,vote_intention,1233.0149671247577,2274.9681,FALSE,not_attached_but_voted,673.1774,539,0.2959063030378316
Mannheim EB,GBR-GB,GBR,1979,past_vote,502.451028666588,913.9838,TRUE,attached_and_voted,603.9253,481,0.6607614927091706
Mannheim EB,GBR-GB,GBR,1979,past_vote,502.451028666588,913.9838,TRUE,dk_attachment_and_voted,13.1001,11,0.014332967389575176
Mannheim EB,GBR-GB,GBR,1979,past_vote,502.451028666588,913.9838,TRUE,not_attached_but_voted,296.9584,241,0.32490553990125426
Mannheim EB,GBR-GB,GBR,1979,vote_intention,767.8541439403583,2157.3147,FALSE,attached_and_voted,1430.0377,1129,0.662878577705886
Mannheim EB,GBR-GB,GBR,1979,vote_intention,767.8541439403583,2157.3147,FALSE,dk_attachment_and_voted,22.8835,24,0.010607400023742481
Mannheim EB,GBR-GB,GBR,1979,vote_intention,767.8541439403583,2157.3147,FALSE,not_attached_but_voted,704.3935,571,0.32651402227037163
Mannheim EB,GBR-GB,GBR,1980,vote_intention,776.5576550055798,1215.7276,TRUE,attached_and_no_vote,22.457,15,0.018472065617330728
Mannheim EB,GBR-GB,GBR,1980,vote_intention,776.5576550055798,1215.7276,TRUE,attached_and_voted,804.6947,652,0.6619037850255272
Mannheim EB,GBR-GB,GBR,1980,vote_intention,776.5576550055798,1215.7276,TRUE,dk_attachment_and_no_vote,1.2253,1,0.0010078738033092282
Mannheim EB,GBR-GB,GBR,1980,vote_intention,776.5576550055798,1215.7276,TRUE,dk_attachment_and_voted,9.5222,11,0.007832511164507576
Mannheim EB,GBR-GB,GBR,1980,vote_intention,776.5576550055798,1215.7276,TRUE,not_attached_and_no_vote,57.8217,50,0.04756139450975696
Mannheim EB,GBR-GB,GBR,1980,vote_intention,776.5576550055798,1215.7276,TRUE,not_attached_but_voted,320.0067,267,0.26322236987956843
Mannheim EB,GBR-GB,GBR,1981,vote_intention,1506.9555461575997,2266.3273,TRUE,attached_and_no_vote,17.4954,16,0.007719714623743887
Mannheim EB,GBR-GB,GBR,1981,vote_intention,1506.9555461575997,2266.3273,TRUE,attached_and_voted,1405.7589,1134,0.6202806187791146
Mannheim EB,GBR-GB,GBR,1981,vote_intention,1506.9555461575997,2266.3273,TRUE,dk_attachment_and_no_vote,8.9295,7,0.003940075204494956
Mannheim EB,GBR-GB,GBR,1981,vote_intention,1506.9555461575997,2266.3273,TRUE,dk_attachment_and_voted,58.4956,45,0.02581074675312785
Mannheim EB,GBR-GB,GBR,1981,vote_intention,1506.9555461575997,2266.3273,TRUE,not_attached_and_no_vote,129.9819,101,0.05735354288853159
Mannheim EB,GBR-GB,GBR,1981,vote_intention,1506.9555461575997,2266.3273,TRUE,not_attached_but_voted,645.666,503,0.2848953017509872
Mannheim EB,GBR-GB,GBR,1982,vote_intention,1302.1050434822148,2142.5504,TRUE,attached_and_no_vote,17.6366,12,0.008231591658240571
Mannheim EB,GBR-GB,GBR,1982,vote_intention,1302.1050434822148,2142.5504,TRUE,attached_and_voted,1139.0642,900,0.5316393957407023
Mannheim EB,GBR-GB,GBR,1982,vote_intention,1302.1050434822148,2142.5504,TRUE,dk_attachment_and_voted,14.7981,15,0.0069067686809141104
Mannheim EB,GBR-GB,GBR,1982,vote_intention,1302.1050434822148,2142.5504,TRUE,not_attached_and_no_vote,68.7002,56,0.03206468328586343
Mannheim EB,GBR-GB,GBR,1982,vote_intention,1302.1050434822148,2142.5504,TRUE,not_attached_but_voted,902.3513,716,0.4211575606342796
Mannheim EB,GBR-GB,GBR,1983,vote_intention,1342.265987254765,2258.7735,TRUE,attached_and_no_vote,8.2168,6,0.003637726403289219
Mannheim EB,GBR-GB,GBR,1983,vote_intention,1342.265987254765,2258.7735,TRUE,attached_and_voted,1405.06,1096,0.6220455481702791
Mannheim EB,GBR-GB,GBR,1983,vote_intention,1342.265987254765,2258.7735,TRUE,dk_attachment_and_no_vote,6.1463,5,0.002721078496803686
Mannheim EB,GBR-GB,GBR,1983,vote_intention,1342.265987254765,2258.7735,TRUE,dk_attachment_and_voted,18.112099999999998,14,0.008018555202635412
Mannheim EB,GBR-GB,GBR,1983,vote_intention,1342.265987254765,2258.7735,TRUE,not_attached_and_no_vote,55.4681,42,0.024556733997454814
Mannheim EB,GBR-GB,GBR,1983,vote_intention,1342.265987254765,2258.7735,TRUE,not_attached_but_voted,765.7702,586,0.3390203577295378
Mannheim EB,GBR-GB,GBR,1984,vote_intention,645.7218654094614,1179.9778000000001,TRUE,attached_and_no_vote,5.0141,5,0.004249317232917433
Mannheim EB,GBR-GB,GBR,1984,vote_intention,645.7218654094614,1179.9778000000001,TRUE,attached_and_voted,698.9391,554,0.5923324150674699
Mannheim EB,GBR-GB,GBR,1984,vote_intention,645.7218654094614,1179.9778000000001,TRUE,dk_attachment_and_no_vote,1.346,1,0.0011406994267180281
Mannheim EB,GBR-GB,GBR,1984,vote_intention,645.7218654094614,1179.9778000000001,TRUE,dk_attachment_and_voted,9.2729,9,0.007858537677573255
Mannheim EB,GBR-GB,GBR,1984,vote_intention,645.7218654094614,1179.9778000000001,TRUE,not_attached_and_no_vote,47.4998,42,0.040254825133150804
Mannheim EB,GBR-GB,GBR,1984,vote_intention,645.7218654094614,1179.9778000000001,TRUE,not_attached_but_voted,417.90590000000003,325,0.35416420546217053
Mannheim EB,GBR-GB,GBR,1985,vote_intention,1642.6681627013243,2327.4245,TRUE,attached_and_no_vote,11.8187,9,0.005078016494197771
Mannheim EB,GBR-GB,GBR,1985,vote_intention,1642.6681627013243,2327.4245,TRUE,attached_and_voted,1190.3658,947,0.5114519504284671
Mannheim EB,GBR-GB,GBR,1985,vote_intention,1642.6681627013243,2327.4245,TRUE,dk_attachment_and_no_vote,3.5547,2,0.0015273105529309328
Mannheim EB,GBR-GB,GBR,1985,vote_intention,1642.6681627013243,2327.4245,TRUE,dk_attachment_and_voted,20.5311,16,0.00882138174621776
Mannheim EB,GBR-GB,GBR,1985,vote_intention,1642.6681627013243,2327.4245,TRUE,not_attached_and_no_vote,95.1547,75,0.04088411890482377
Mannheim EB,GBR-GB,GBR,1985,vote_intention,1642.6681627013243,2327.4245,TRUE,not_attached_but_voted,1005.9995,788,0.4322372218733626
Mannheim EB,GBR-GB,GBR,1986,vote_intention,1484.3755212857502,2182.845,TRUE,attached_and_no_vote,10.6579,8,0.004882572972428185
Mannheim EB,GBR-GB,GBR,1986,vote_intention,1484.3755212857502,2182.845,TRUE,attached_and_voted,943.1276,747,0.4320634767929011
Mannheim EB,GBR-GB,GBR,1986,vote_intention,1484.3755212857502,2182.845,TRUE,dk_attachment_and_no_vote,1.3868999999999998,2,6.353634820612549e-4
Mannheim EB,GBR-GB,GBR,1986,vote_intention,1484.3755212857502,2182.845,TRUE,dk_attachment_and_voted,14.862,11,0.006808545728166682
Mannheim EB,GBR-GB,GBR,1986,vote_intention,1484.3755212857502,2182.845,TRUE,not_attached_and_no_vote,141.8515,101,0.06498468741481873
Mannheim EB,GBR-GB,GBR,1986,vote_intention,1484.3755212857502,2182.845,TRUE,not_attached_but_voted,1070.9591,840,0.49062535360962417
Mannheim EB,GBR-GB,GBR,1987,vote_intention,1436.9404604639385,2340.3675,TRUE,attached_and_no_vote,10.9688,8,0.004686785301881009
Mannheim EB,GBR-GB,GBR,1987,vote_intention,1436.9404604639385,2340.3675,TRUE,attached_and_voted,1278.4694,968,0.5462686522522638
Mannheim EB,GBR-GB,GBR,1987,vote_intention,1436.9404604639385,2340.3675,TRUE,dk_attachment_and_no_vote,1.9296,1,8.24485898048063e-4
Mannheim EB,GBR-GB,GBR,1987,vote_intention,1436.9404604639385,2340.3675,TRUE,dk_attachment_and_voted,19.6626,15,0.008401501046310036
Mannheim EB,GBR-GB,GBR,1987,vote_intention,1436.9404604639385,2340.3675,TRUE,not_attached_and_no_vote,107.9031,84,0.04610519501744918
Mannheim EB,GBR-GB,GBR,1987,vote_intention,1436.9404604639385,2340.3675,TRUE,not_attached_but_voted,921.434,726,0.3937133804840479
Mannheim EB,GBR-GB,GBR,1988,past_vote,653.5469367730323,1232.6685,TRUE,attached_and_no_vote,82.2099,55,0.06669262660642339
Mannheim EB,GBR-GB,GBR,1988,past_vote,653.5469367730323,1232.6685,TRUE,attached_and_voted,625.6667,483,0.5075709324932047
Mannheim EB,GBR-GB,GBR,1988,past_vote,653.5469367730323,1232.6685,TRUE,dk_attachment_and_no_vote,1.9754,2,0.0016025395311067008
Mannheim EB,GBR-GB,GBR,1988,past_vote,653.5469367730323,1232.6685,TRUE,dk_attachment_and_voted,9.4665,8,0.007679680303341896
Mannheim EB,GBR-GB,GBR,1988,past_vote,653.5469367730323,1232.6685,TRUE,not_attached_and_no_vote,161.2412,118,0.13080661994688758
Mannheim EB,GBR-GB,GBR,1988,past_vote,653.5469367730323,1232.6685,TRUE,not_attached_but_voted,352.1088,308,0.28564760111903564
Mannheim EB,GBR-GB,GBR,1988,vote_intention,1257.6218114602527,2164.1248,TRUE,attached_and_no_vote,0.7362,1,3.4018370844417104e-4
Mannheim EB,GBR-GB,GBR,1988,vote_intention,1257.6218114602527,2164.1248,TRUE,attached_and_voted,1327.2817,1028,0.6133110715241561
Mannheim EB,GBR-GB,GBR,1988,vote_intention,1257.6218114602527,2164.1248,TRUE,dk_attachment_and_voted,12.0873,12,0.005585306355714791
Mannheim EB,GBR-GB,GBR,1988,vote_intention,1257.6218114602527,2164.1248,TRUE,not_attached_and_no_vote,1.2732,2,5.883209692897563e-4
Mannheim EB,GBR-GB,GBR,1988,vote_intention,1257.6218114602527,2164.1248,TRUE,not_attached_but_voted,822.7464,663,0.3801751174423952
Mannheim EB,GBR-GB,GBR,1989,past_vote,2165.9854178697974,3446.3866,TRUE,attached_and_no_vote,156.0839,116,0.04528914428810744
Mannheim EB,GBR-GB,GBR,1989,past_vote,2165.9854178697974,3446.3866,TRUE,attached_and_voted,1554.2891,1193,0.45099093061701206
Mannheim EB,GBR-GB,GBR,1989,past_vote,2165.9854178697974,3446.3866,TRUE,dk_attachment_and_no_vote,24.8684,14,0.0072157894300076495
Mannheim EB,GBR-GB,GBR,1989,past_vote,2165.9854178697974,3446.3866,TRUE,dk_attachment_and_voted,36.858,26,0.010694679465153446
Mannheim EB,GBR-GB,GBR,1989,past_vote,2165.9854178697974,3446.3866,TRUE,not_attached_and_no_vote,459.5861,333,0.1333530312588843
Mannheim EB,GBR-GB,GBR,1989,past_vote,2165.9854178697974,3446.3866,TRUE,not_attached_but_voted,1214.7011,988,0.3524564249408352
Mannheim EB,GBR-GB,GBR,1989,vote_intention,2917.7821858743873,4568.1101,TRUE,attached_and_no_vote,21.0484,18,0.004607682288568308
Mannheim EB,GBR-GB,GBR,1989,vote_intention,2917.7821858743873,4568.1101,TRUE,attached_and_voted,2261.5114,1736,0.49506499416465466
Mannheim EB,GBR-GB,GBR,1989,vote_intention,2917.7821858743873,4568.1101,TRUE,dk_attachment_and_no_vote,11.1148,7,0.0024331287461744847
Mannheim EB,GBR-GB,GBR,1989,vote_intention,2917.7821858743873,4568.1101,TRUE,dk_attachment_and_voted,88.6681,58,0.01941023706937361
Mannheim EB,GBR-GB,GBR,1989,vote_intention,2917.7821858743873,4568.1101,TRUE,not_attached_and_no_vote,201.5031,149,0.04411082386127252
Mannheim EB,GBR-GB,GBR,1989,vote_intention,2917.7821858743873,4568.1101,TRUE,not_attached_but_voted,1984.2643,1551,0.43437313386995646
Mannheim EB,GBR-GB,GBR,1990,past_vote,1931.8051645932596,2428.0855,TRUE,attached_and_no_vote,178.5151,140,0.07352092831986352
Mannheim EB,GBR-GB,GBR,1990,past_vote,1931.8051645932596,2428.0855,TRUE,attached_and_voted,1125.0605,951,0.46335291734990386
Mannheim EB,GBR-GB,GBR,1990,past_vote,1931.8051645932596,2428.0855,TRUE,dk_attachment_and_no_vote,9.0447,8,0.003725033570687688
Mannheim EB,GBR-GB,GBR,1990,past_vote,1931.8051645932596,2428.0855,TRUE,dk_attachment_and_voted,23.3628,19,0.009621901699919545
Mannheim EB,GBR-GB,GBR,1990,past_vote,1931.8051645932596,2428.0855,TRUE,not_attached_and_no_vote,346.0516,269,0.14252035193983079
Mannheim EB,GBR-GB,GBR,1990,past_vote,1931.8051645932596,2428.0855,TRUE,not_attached_but_voted,746.0508,629,0.30725886711979455
Mannheim EB,GBR-GB,GBR,1990,vote_intention,1718.7989056697393,2145.0794,TRUE,attached_and_no_vote,31.8926,24,0.014867794637345359
Mannheim EB,GBR-GB,GBR,1990,vote_intention,1718.7989056697393,2145.0794,TRUE,attached_and_voted,1218.6989,1023,0.5681369649999902
Mannheim EB,GBR-GB,GBR,1990,vote_intention,1718.7989056697393,2145.0794,TRUE,dk_attachment_and_no_vote,2.4467,2,0.0011406104594543212
Mannheim EB,GBR-GB,GBR,1990,vote_intention,1718.7989056697393,2145.0794,TRUE,dk_attachment_and_voted,21.0062,18,0.009792737742015516
Mannheim EB,GBR-GB,GBR,1990,vote_intention,1718.7989056697393,2145.0794,TRUE,not_attached_and_no_vote,140.3312,116,0.06542004925318848
Mannheim EB,GBR-GB,GBR,1990,vote_intention,1718.7989056697393,2145.0794,TRUE,not_attached_but_voted,730.7038,608,0.3406418429080061
Mannheim EB,GBR-GB,GBR,1991,past_vote,1801.7858215038455,2280.0646,TRUE,attached_and_no_vote,129.7266,100,0.05689601952506082
Mannheim EB,GBR-GB,GBR,1991,past_vote,1801.7858215038455,2280.0646,TRUE,attached_and_voted,998.2137,838,0.43780062196483377
Mannheim EB,GBR-GB,GBR,1991,past_vote,1801.7858215038455,2280.0646,TRUE,dk_attachment_and_no_vote,11.8192,9,0.005183712777260784
Mannheim EB,GBR-GB,GBR,1991,past_vote,1801.7858215038455,2280.0646,TRUE,dk_attachment_and_voted,28.4982,23,0.012498856392051347
Mannheim EB,GBR-GB,GBR,1991,past_vote,1801.7858215038455,2280.0646,TRUE,not_attached_and_no_vote,296.5973,243,0.1300828494069861
Mannheim EB,GBR-GB,GBR,1991,past_vote,1801.7858215038455,2280.0646,TRUE,not_attached_but_voted,815.2096,702,0.3575379399338071
Mannheim EB,GBR-GB,GBR,1991,vote_intention,1699.1656053675008,2152.518,TRUE,attached_and_no_vote,16.1314,13,0.007494199816215241
Mannheim EB,GBR-GB,GBR,1991,vote_intention,1699.1656053675008,2152.518,TRUE,attached_and_voted,1125.4271,937,0.5228421318660286
Mannheim EB,GBR-GB,GBR,1991,vote_intention,1699.1656053675008,2152.518,TRUE,dk_attachment_and_no_vote,2.5564,2,0.0011876323450024575
Mannheim EB,GBR-GB,GBR,1991,vote_intention,1699.1656053675008,2152.518,TRUE,dk_attachment_and_voted,35.5677,27,0.016523764261204787
Mannheim EB,GBR-GB,GBR,1991,vote_intention,1699.1656053675008,2152.518,TRUE,not_attached_and_no_vote,146.0529,118,0.06785211552237891
Mannheim EB,GBR-GB,GBR,1991,vote_intention,1699.1656053675008,2152.518,TRUE,not_attached_but_voted,826.7825,705,0.3841001561891701
Mannheim EB,GBR-GB,GBR,1992,past_vote,1675.5106318254925,2215.9776,TRUE,attached_and_no_vote,67.9736,54,0.03067431728551769
Mannheim EB,GBR-GB,GBR,1992,past_vote,1675.5106318254925,2215.9776,TRUE,attached_and_voted,1197.2735,994,0.5402913368799396
Mannheim EB,GBR-GB,GBR,1992,past_vote,1675.5106318254925,2215.9776,TRUE,dk_attachment_and_no_vote,6.9148,7,0.0031204286541524602
Mannheim EB,GBR-GB,GBR,1992,past_vote,1675.5106318254925,2215.9776,TRUE,dk_attachment_and_voted,31.0131,24,0.013995222695391867
Mannheim EB,GBR-GB,GBR,1992,past_vote,1675.5106318254925,2215.9776,TRUE,not_attached_and_no_vote,234.8262,193,0.10596957297763297
Mannheim EB,GBR-GB,GBR,1992,past_vote,1675.5106318254925,2215.9776,TRUE,not_attached_but_voted,677.9764,553,0.3059491215073654
Mannheim EB,GBR-GB,GBR,1992,vote_intention,1593.2090153340337,2109.9817,TRUE,attached_and_no_vote,21.9485,16,0.010402222919753285
Mannheim EB,GBR-GB,GBR,1992,vote_intention,1593.2090153340337,2109.9817,TRUE,attached_and_voted,1271.4283,1050,0.6025778801778234
Mannheim EB,GBR-GB,GBR,1992,vote_intention,1593.2090153340337,2109.9817,TRUE,dk_attachment_and_no_vote,3.5280999999999993,4,0.0016720998101547515
Mannheim EB,GBR-GB,GBR,1992,vote_intention,1593.2090153340337,2109.9817,TRUE,dk_attachment_and_voted,25.0488,21,0.011871572156289319
Mannheim EB,GBR-GB,GBR,1992,vote_intention,1593.2090153340337,2109.9817,TRUE,not_attached_and_no_vote,121.8559,104,0.05775211225765608
