source,country_unit,country_iso3,year,share_attached,share_not_attached,share_dk_refused,share_not_asked,n_raw,n_eff,w_total,reliable,lower,upper
CSES IMD,DEU,DEU,2005,0.811009309791014,0.18515963712281022,0,0.0038310530861756513,2018,1854.5146422042671,2017.983,TRUE,0.7925545904249208,0.8281781902664153
CSES IMD,DEU,DEU,2009,0.6309685333753382,0.33017643219144654,0.038855034433215314,0,2095,1633.9086810427114,2094.9975,TRUE,0.6072888191408662,0.6540338331613579
CSES IMD,DEU,DEU,2013,0.6724887193439258,0.3008017553133878,0.026709525342686422,0,1889,1417.7999703799323,1889.0302,TRUE,0.6476222742642391,0.696422956646297
CSES IMD,DEU,DEU,2017,0.7026670719257431,0.2881272936082323,0.009205634466024579,0,2032,1880.6883082582501,2031.9512000000002,TRUE,0.6816125976783881,0.7228952755789323
CSES IMD,DEU,DEU,2021,0.7822784145083214,0.21373034659149187,0.00399123890018673,0,3152,2913.250680995223,3151.9787,TRUE,0.7669254898283078,0.7968878585900419
CSES IMD,DNK,DNK,1998,0.8020989505247377,0.1729135432283858,0.02498750624687656,0,2001,2001,2001,TRUE,0.7840701716124633,0.8189699887672895
CSES IMD,DNK,DNK,2001,0.8376110562685094,0.09723593287265547,0.06515301085883514,0,2026,2026,2026,TRUE,0.820914954020702,0.8530292591632233
CSES IMD,DNK,DNK,2007,0.8420026790561222,0.05805317391035397,0.0789197423246207,0.021024404708902992,1442,970.4822712884816,1442.0004,TRUE,0.8177118915845196,0.8635965450407772
CSES IMD,DNK,DNK,2019,0.7016925246826516,0.21861777150916784,0.07968970380818054,0,1418,1418,1418,TRUE,0.6773600193632476,0.7249351448800829
CSES IMD,ESP,ESP,1996,0.655940594059406,0.3333333333333333,0.010726072607260726,0,1212,1212,1212,TRUE,0.6287399365494408,0.6821558248721129
CSES IMD,ESP,ESP,2000,0.5844370860927153,0.4031456953642384,0.012417218543046357,0,1208,1208,1208,TRUE,0.5564208450966293,0.6119179873052294
CSES IMD,ESP,ESP,2004,0.6815181518151815,0.28217821782178215,0.036303630363036306,0,1212,1212,1212,TRUE,0.6547505668370023,0.7071386792621607
CSES IMD,ESP,ESP,2008,0.7666112956810631,0.22009966777408638,0.012458471760797342,8.305647840531562e-4,1204,1204,1204,TRUE,0.7418933035549072,0.789633346959531
CSES IMD,EST,EST,2011,0.606,0.34,0.054,0,1000,1000,1000,TRUE,0.5753637323648315,0.6358249651348538
CSES IMD,FIN,FIN,2003,0.6939799331103679,0.28762541806020064,0.01839464882943144,0,1196,1196,1196,TRUE,0.6672753683023946,0.7194423451024414
CSES IMD,FIN,FIN,2007,0.7537022603273578,0.21356196414653156,0.03273577552611068,0,1283,1283,1283,TRUE,0.7293917726231509,0.7764979965605621
CSES IMD,FIN,FIN,2011,0.775808936825886,0.20030816640986132,0.023882896764252697,0,1298,1298,1298,TRUE,0.7523254660932198,0.7976646402300073
CSES IMD,FIN,FIN,2015,0.7208569628229363,0.27347195967233773,0.005671077504725898,0,1587,1587,1587,TRUE,0.6982736816616538,0.7423735832828887
CSES IMD,FIN,FIN,2019,0.7027534418022529,0.18085106382978725,0.11639549436795996,0,1598,1598,1598,TRUE,0.6798795328271531,0.7246548481003993
CSES IMD,FRA,FRA,2002,0.73,0.26,0.005,0.005,1000,1000,1000,TRUE,0.7016415229860244,0.756598103664236
CSES IMD,FRA,FRA,2007,0.8828744311013653,0.11235728034252719,0.0047682885561074655,0,2000,1540.4074715478916,2000.0048,TRUE,0.8658548735565086,0.8979890492920481
CSES IMD,FRA,FRA,2012,0.7864945382323734,0.19910625620655412,0.014399205561072492,0,2014,2014,2014,TRUE,0.7680608960509611,0.8038373143933076
CSES IMD,FRA,FRA,2017,0.7295081967213115,0.25956284153005466,0.009836065573770493,0.001092896174863388,1830,1830,1830,TRUE,0.7086903296689447,0.7493644990578111
CSES IMD,GBR,GBR,1997,0.7839598616836656,0.2034214566363449,0,0.012618681679989438,2897,2127.5603229858307,2896.9825,TRUE,0.7659687677696427,0.800927347433616
CSES IMD,GBR,GBR,2005,0.6773757840675794,0.3129356383191489,0.002588132312188896,0.00710044530108288,860,713.0430094949442,860.0024,TRUE,0.6421909125791319,0.7106596332630415
CSES IMD,GBR,GBR,2015,0.7161094534500437,0.2277388059377649,0.052598263535861244,0.0035534770763300375,1567,1037.3839372981424,1567.0004,TRUE,0.6879132380992706,0.7427109978162231
CSES IMD,GBR,GBR,2017,0.7390716816060511,0.20439551438386191,0.04772252724749811,0.00881027676258889,984,600.5831463771923,983.9986,TRUE,0.7025094955441973,0.7725948862973948
CSES IMD,GBR,GBR,2019,0.6795427670476941,0.2258573117855735,0.086716594402838,0.007883326763894364,2537,2537,2537,TRUE,0.6611241224830373,0.6974184958368139
CSES IMD,GRC,GRC,2009,0.7318982387475538,0.2622309197651663,0.005870841487279843,0,1022,1022,1022,TRUE,0.7039083109205918,0.7581513286962845
CSES IMD,GRC,GRC,2012,0.5490767735665695,0.4324586977648202,0.0184645286686103,0,1029,1029,1029,TRUE,0.5185472950478232,0.5792411751299853
CSES IMD,GRC,GRC,2015,0.6327900287631831,0.3245445829338447,0,0.042665388302972194,2086,2086,2086,TRUE,0.6118770613414233,0.6532148001661666
CSES IMD,GRC,GRC,2019,0.5763548702974788,0.2974099525645756,0,0.12623517713794566,1324,1282.106685450263,1324.0105,TRUE,0.5491179322016059,0.6031356082909781
CSES IMD,HRV,HRV,2007,0.6075697211155379,0.3695219123505976,0.022908366533864542,0,1004,1004,1004,TRUE,0.5770102452400578,0.6373091478074211
CSES IMD,HUN,HUN,1998,0.6268852459016393,0.36983606557377047,0.0013114754098360656,0.0019672131147540984,1525,1525,1525,TRUE,0.6023211117570738,0.6508117177002094
CSES IMD,HUN,HUN,2002,0.775,0.2175,8.333333333333334e-4,0.006666666666666667,1200,1200,1200,TRUE,0.7505169089852259,0.797727976388398
CSES IMD,HUN,HUN,2018,0.45281456953642385,0.5008278145695364,0.046357615894039736,0,1208,1208,1208,TRUE,0.4249377839088036,0.4809905156313344
CSES IMD,IRL,IRL,2002,0.5175935828289606,0.45760015824254113,0.024806258928498248,0,2367,1639.1462530986678,2366.9994,TRUE,0.4933900216992795,0.5417148700603067
CSES IMD,IRL,IRL,2007,0.554006968641115,0.42160278745644597,0.015331010452961672,0.009059233449477353,1435,1435,1435,TRUE,0.5281778626140265,0.5795476854935622
CSES IMD,IRL,IRL,2011,0.34970318402590395,0.6265515380464112,0.023745277927684834,0,1853,1853,1853,TRUE,0.3283211687807374,0.3717070942655019
CSES IMD,IRL,IRL,2016,0.669,0.33,0.001,0,1000,1000,1000,TRUE,0.6392355125320964,0.6974709957457036
CSES IMD,ITA,ITA,2006,0.40514246004169563,0.40722724113968034,0.18763029881862406,0,1439,1439,1439,TRUE,0.38006248298818984,0.43072755799759826
CSES IMD,ITA,ITA,2018,0.6412055190385881,0.32532489950309784,0.03346958145831405,0,2001,1948.3174557777168,2000.9572,TRUE,0.6196483608174643,0.6622069283617591
CSES IMD,LTU,LTU,1997,0.4261645193260654,0.4658077304261645,0.10802775024777007,0,1009,1009,1009,TRUE,0.3959876475329279,0.456901491301812
CSES IMD,LTU,LTU,2016,0.32,0.6326666666666667,0.04733333333333333,0,1500,1500,1500,TRUE,0.296878552122238,0.344041076647175
CSES IMD,LTU,LTU,2020,0.4407636159460977,0.44918585064570465,0.11005053340819765,0,1781,1781,1781,TRUE,0.41785742614847643,0.46392480035274364
CSES IMD,LVA,LVA,2010,0.5592039800995025,0.4199004975124378,0.020895522388059702,0,1005,1005,1005,TRUE,0.5283405434712376,0.589616527291903
CSES IMD,LVA,LVA,2011,0.43332394420066345,0.5346851426736479,0.03199091312568875,0,1004,988.524437633183,1003.9976,TRUE,0.40274953050534523,0.4644145842202312
CSES IMD,LVA,LVA,2014,0.5183397683397684,0.4517374517374517,0.029922779922779922,0,1036,1036,1036,TRUE,0.4879015643308756,0.5486424631440784
CSES IMD,NLD,NLD,1998,0.7143953358101597,0.2846440241578859,9.60640031954382e-4,0,2101,1943.489957536092,2100.9951,TRUE,0.6939052898666658,0.7340394845885192
CSES IMD,NLD,NLD,2002,0.8030495552731893,0.1905972045743329,0.0063532401524777635,0,1574,1574,1574,TRUE,0.7826744588330639,0.82194897104735
CSES IMD,NLD,NLD,2006,0.705383637134379,0.29122509537939806,0.003391267486222976,0,2359,2359,2359,TRUE,0.6866652284517216,0.7234342043667967
CSES IMD,NLD,NLD,2010,0.6985601486298189,0.29911751045053414,0.0023223409196470044,0,2153,2153,2153,TRUE,0.6788368469884299,0.7175761302093392
CSES IMD,NLD,NLD,2017,0.6994219653179191,0.28271150814503415,0,0.01786652653704677,1903,1903,1903,TRUE,0.6784362025610937,0.719604201004677
CSES IMD,NLD,NLD,2021,0.6645624103299856,0.2616929698708752,0.05509325681492109,0.018651362984218076,3485,3485,3485,TRUE,0.6487130401687825,0.6800493777065374
CSES IMD,POL,POL,1997,0.6228183396043482,0.30188045572675165,0.07462162353092126,6.795811379788851e-4,2003,1615.7568528232491,2002.9985,TRUE,0.5989199860590455,0.6461340562218352
CSES IMD,POL,POL,2001,0.5274846300552758,0.37554448720725064,0.09615823148715624,8.126512503173766e-4,1794,1454.5884542083174,1794.0045,TRUE,0.5017893576238633,0.553035109865999
CSES IMD,POL,POL,2005,0.6436303080766028,0.3259783513738551,0.030391340549542047,0,2402,2402,2402,TRUE,0.624261824504329,0.6625400996123709
CSES IMD,POL,POL,2007,0.6582278481012658,0.28893780957622456,0.050082553659878924,0.00275178866263071,1817,1817,1817,TRUE,0.6361055151195617,0.6796825248724946
CSES IMD,POL,POL,2011,0.5435122459614382,0.41479937467430955,0.041688379364252216,0,1919,1919,1919,TRUE,0.5211611259063105,0.5656895018313044
CSES IMD,POL,POL,2019,0.5671492760858712,0.37194208686969543,0.06090863704443335,0,2003,2003,2003,TRUE,0.5453424503610584,0.588699020575163
CSES IMD,PRT,PRT,2002,0.6707597851112816,0.3254029163468918,0.003837298541826554,0,1303,1303,1303,TRUE,0.6447737474293579,0.6957418896608601
CSES IMD,PRT,PRT,2005,0.6961799357372367,0.2752588361299536,0.028561228132809712,0,2801,2801,2801,TRUE,0.6788886769950482,0.7129338059572867
CSES IMD,PRT,PRT,2009,0.6914893617021277,0.30167173252279633,0,0.006838905775075988,1316,1316,1316,TRUE,0.6660072075435545,0.7158567979552873
CSES IMD,PRT,PRT,2015,0.5537024683122082,0.4216144096064043,0.024683122081387593,0,1499,1499,1499,TRUE,0.5284314933206287,0.5786988922103549
CSES IMD,PRT,PRT,2019,0.5106666666666667,0.4766666666666667,0.012666666666666666,0,1500,1500,1500,TRUE,0.4853740036223316,0.535904833191333
CSES IMD,ROU,ROU,1996,0.5259574468085106,0.4229787234042553,0.05106382978723404,0,1175,1175,1175,TRUE,0.49736830448973074,0.5543774092685891
CSES IMD,ROU,ROU,2004,0.3810768426555149,5.227391531625719e-4,0.6184004181913225,0,1913,1913,1913,TRUE,0.35957246893000794,0.40305789134597936
CSES IMD,ROU,ROU,2009,0.5723449750534568,0.38987883107626514,0.037776193870277974,0,1403,1403,1403,TRUE,0.5462937751953174,0.5980010764781047
CSES IMD,ROU,ROU,2012,0.38970305554096724,0.5765308793004222,0.033766065158610546,0,2283,2207.7293349627967,2283.0229,TRUE,0.36956815451024466,0.4102211382595436
CSES IMD,ROU,ROU,2014,0.3100330927122022,0.6737180339768871,0.01434760935977261,0.0019012639511380022,1112,764.644371223553,1111.9971,TRUE,0.278268296067708,0.34369714815481056
CSES IMD,ROU,ROU,2016,0.5151575839593789,0.4469799492237408,0.03786246681688022,0,1105,876.7592612355174,1105.0046,TRUE,0.48208205088016814,0.5481008678503327
CSES IMD,SVK,SVK,2010,0.7896924355777224,0.18370739817123857,0.01828761429758936,0.00831255195344971,1203,1203,1203,TRUE,0.7657592442811607,0.8117813376808798
CSES IMD,SVK,SVK,2016,0.4834782608695652,0.38869565217391305,0.11478260869565217,0.013043478260869565,1150,1150,1150,TRUE,0.45469849492184466,0.5123680417674201
CSES IMD,SVK,SVK,2020,0.5169495200842195,0.45162661693846323,0.023903116942600833,0.007520746034716488,1003,743.782763464211,1002.9989,TRUE,0.48104157054785573,0.5526832824765104
CSES IMD,SVN,SVN,1996,0.20088626292466766,0.724766125061546,0.0723781388478582,0.0019694731659281144,2031,2031,2031,TRUE,0.1840329526335599,0.21886897349179552
CSES IMD,SVN,SVN,2004,0.3912175648702595,0.5329341317365269,0.06087824351297405,0.014970059880239521,1002,1002,1002,TRUE,0.36147016331528103,0.42179590959321667
CSES IMD,SVN,SVN,2008,0.1990521327014218,0.7184834123222749,0.061611374407582936,0.02085308056872038,1055,1055,1055,TRUE,0.17606862310307048,0.2242193897592878
CSES IMD,SVN,SVN,2011,0.1367604267701261,0.8176527643064986,0.03394762366634336,0.011639185257032008,1031,1031,1031,TRUE,0.1171308659695846,0.1590868662901158
CSES IMD,SWE,SWE,1998,0.742437337942956,0.13569576490924806,0.014693171996542784,0.10717372515125324,1157,1157,1157,TRUE,0.7164662808372027,0.766803788050749
CSES IMD,SWE,SWE,2002,0.839622641509434,0.1481132075471698,0.012264150943396227,0,1060,1060,1060,TRUE,0.8163110179394765,0.8604814669567712
CSES IMD,SWE,SWE,2006,0.6024563671622495,0.1286360698125404,0.005171299288946348,0.26373626373626374,1547,1547,1547,TRUE,0.5778440390419859,0.6265611045909938
CSES IMD,SWE,SWE,2014,0.8485576923076923,0.14302884615384615,0.008413461538461538,0,832,832,832,TRUE,0.8226000324413032,0.8713113498110279
CSES IMD,SWE,SWE,2018,0.8017970401691332,0.16596194503171247,0,0.03224101479915433,3784,3784,3784,TRUE,0.7887918394598511,0.8141900803754453
CSES MOD6,AUT,AUT,2024,0.6711281070745698,0.27597195666029317,0.05289993626513703,0,1569,1569,1569,TRUE,0.647488111934641,0.6939321556879856
CSES MOD6,DNK,DNK,2022,0.6442866365397031,0.2711426726920594,0.08457069076823757,0,1549,1549,1549,TRUE,0.6201157608349989,0.6677436061474417
CSES MOD6,FRA,FRA,2022,0.7898412698412698,0.19555555555555557,0,0.014603174603174604,1575,1575,1575,TRUE,0.7690267024209461,0.8092453674307729
CSES MOD6,POL,POL,2023,0.6066666666666667,0.32133333333333336,0.072,0,1500,1500,1500,TRUE,0.581703284405766,0.6310850837308782
CSES MOD6,PRT,PRT,2022,0.5712871287128712,0.41287128712871285,0.015841584158415842,0,1010,1010,1010,TRUE,0.5405521941614613,0.601481827721247
CSES MOD6,PRT,PRT,2024,0.4885114885114885,0.5014985014985015,0.00999000999000999,0,1001,1001,1001,TRUE,0.45764796981106204,0.5194628504416026
CSES MOD6,SVK,SVK,2023,0.4631525076765609,0.5040941658137155,0.024053224155578302,0.008700102354145343,1021,868.9385525716888,1018.2294,TRUE,0.43023234574403435,0.4963970429947393
CSES MOD6,SVN,SVN,2022,0.5359334768279919,0.34633564995884136,0,0.11773087321316679,855,784.0287898648972,854.6195,TRUE,0.5009341805286663,0.570582354971341
CSES MOD6,SWE,SWE,2022,0.7430579964850615,0.20773286467486818,0,0.0492091388400703,2845,2845,2845,TRUE,0.7266814805579251,0.758778995728296
Mannheim EB,BEL,BEL,1975,0.40510499234251146,0.5914854127718809,0.003409594885607672,0,1000,953.4231596209461,1000.0015,TRUE,0.3743846578843158,0.43658697326842294
Mannheim EB,BEL,BEL,1976,0.5917773320925048,0.368425544749642,0.039797123157853165,0,2041,1920.9166300431632,2041.0018,TRUE,0.5696352432863127,0.6135530665239363
Mannheim EB,BEL,BEL,1977,0.5619601332819057,0.366205932590441,0.0718339341276533,0,1994,1940.7325678458476,1993.9991,TRUE,0.5397851139425511,0.5838903421615189
Mannheim EB,BEL,BEL,1978,0.5426667513108928,0.3756660846633915,0.08166716402571568,0,2021,1960.728520623716,2021.0081,TRUE,0.520553627605391,0.564613010428447
Mannheim EB,BEL,BEL,1979,0.5554581680100985,0.3380502664705887,0.10649156551931278,0,1982,1878.7769024951133,1982.0011,TRUE,0.5328977892912802,0.5777922150552982
Mannheim EB,BEL,BEL,1980,0.45419202861766017,0.45887605043085394,0.08693192095148593,0,983,794.4046511888448,983.0014,TRUE,0.41987138177248795,0.48895358176862536
Mannheim EB,BEL,BEL,1981,0.4746616056978712,0.29171584415073054,0.23362255015139835,0,1920,1590.0922631929657,1920.0013,TRUE,0.4502075620569493,0.49923778737450325
Mannheim EB,BEL,BEL,1982,0.4615607373365875,0.4289096037063374,0.10952965895707507,0,2026,1531.509409057366,2026.0001,TRUE,0.43672025800892034,0.4865935743343597
Mannheim EB,BEL,BEL,1983,0.43544436319620833,0.48592971947781244,0.0786259173259792,0,2033,1654.2313733200642,2033.0014,TRUE,0.4117277757256903,0.4594600894119274
Mannheim EB,BEL,BEL,1984,0.524859435992384,0.4211310381295716,0.05400952587804435,0,2053,1421.9424433781421,2052.9971,TRUE,0.49887077169249655,0.5507141388978346
Mannheim EB,BEL,BEL,1985,0.5383146784700118,0.4083456504107556,0.053339671119232594,0,2027,1297.9425089903755,2026.996,TRUE,0.5111195619076553,0.5652836597342127
Mannheim EB,BEL,BEL,1986,0.44948381772094553,0.4651876314059923,0.08532855087306222,0,2006,1280.870709358757,2005.9968,TRUE,0.42243280666834454,0.47683693993793647
Mannheim EB,BEL,BEL,1987,0.4907173586707994,0.43951704954884313,0.06976559178035745,0,2015,1400.7035949476588,2014.9976,TRUE,0.46459805374165175,0.5168874418804303
Mannheim EB,BEL,BEL,1988,0.5219324132678058,0.4022747418474064,0.07579284488478784,0,2046,1441.065710318472,2045.9992,TRUE,0.4961174750509034,0.5476307273134442
